时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-05-03 03:04:16,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-726496098984031534
2023-05-03 03:04:16,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-8793692889144401562
2023-05-03 03:14:46,,HaoYveDangKong,,,,开始进服,,,,,xuid=2535454969368316
2023-05-03 03:15:15,主世界,HaoYveDangKong,-245,50,-175,进入服务器,,,,,xuid=2535454969368316
2023-05-03 03:15:27,主世界,HaoYveDangKong,-250,45,-176,使用物品,石镐 +3 131,,,,类型：minecraft:stone_pickaxe
2023-05-03 03:15:27,主世界,HaoYveDangKong,-250,45,-176,破坏方块,minecraft:stone,-253,41,-176,
2023-05-03 03:15:28,主世界,HaoYveDangKong,-251,44,-176,破坏方块,minecraft:torch,-251,44,-176,
2023-05-03 03:15:29,主世界,HaoYveDangKong,-251,44,-176,捡起物品,火把 14,-250,44,-176,1个
2023-05-03 03:15:56,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-7662492981558702943
2023-05-03 03:15:56,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-14979571165498389642
2023-05-03 03:16:43,,HaoYveDangKong,,,,开始进服,,,,,xuid=2535454969368316
2023-05-03 03:17:11,主世界,HaoYveDangKong,-245,50,-175,进入服务器,,,,,xuid=2535454969368316
2023-05-03 03:17:19,主世界,HaoYveDangKong,-249,46,-176,使用物品,石镐 +3 131,,,,类型：minecraft:stone_pickaxe
2023-05-03 03:17:20,主世界,HaoYveDangKong,-249,46,-176,破坏方块,minecraft:stone,-253,42,-176,
2023-05-03 03:17:21,主世界,HaoYveDangKong,-249,46,-176,破坏方块,minecraft:stone,-253,41,-176,
2023-05-03 03:17:23,主世界,HaoYveDangKong,-250,45,-176,使用物品,石镐 +3 131,,,,类型：minecraft:stone_pickaxe
