时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-29 00:32:24,,QWERTYUIOP6809,,,,开始进服,,,,,xuid=2535437480063047
2023-04-29 00:33:01,主世界,QWERTYUIOP6809,482,67,807,进入服务器,,,,,xuid=2535437480063047
2023-04-29 00:33:16,主世界,QWERTYUIOP6809,475,67,806,使用物品,焰火火箭,,,,类型：minecraft:firework_rocket
2023-04-29 00:33:18,主世界,QWERTYUIOP6809,475,68,806,使用物品,焰火火箭,,,,类型：minecraft:firework_rocket
2023-04-29 00:33:22,主世界,QWERTYUIOP6809,395,116,804,使用物品,焰火火箭,,,,类型：minecraft:firework_rocket
2023-04-29 00:34:05,主世界,QWERTYUIOP6809,-57,66,852,使用物品点击方块,minecraft:furnace,-58,64,849,使用物品： 类型：
2023-04-29 00:34:05,主世界,QWERTYUIOP6809,-57,66,852,方块接受玩家互动,minecraft:furnace,-58,64,849,
2023-04-29 00:34:05,主世界,QWERTYUIOP6809,-57,66,852,打开容器,minecraft:furnace,-58,64,849,
2023-04-29 00:34:27,主世界,QWERTYUIOP6809,-51,76,768,使用物品,焰火火箭,,,,类型：minecraft:firework_rocket
2023-04-29 00:34:27,主世界,QWERTYUIOP6809,-53,79,768,使用物品,焰火火箭,,,,类型：minecraft:firework_rocket
2023-04-29 00:34:30,主世界,QWERTYUIOP6809,-52,75,773,使用物品,焰火火箭,,,,类型：minecraft:firework_rocket
2023-04-29 00:34:41,主世界,QWERTYUIOP6809,-57,74,777,使用物品,下界合金镐 +6 2031,,,,类型：minecraft:netherite_pickaxe
2023-04-29 00:34:41,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:coal_ore,-58,71,776,
2023-04-29 00:34:41,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:stone,-58,70,776,
2023-04-29 00:34:41,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:stone,-58,69,776,
2023-04-29 00:34:42,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:coal_ore,-58,71,775,
2023-04-29 00:34:42,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:coal_ore,-58,70,775,
2023-04-29 00:34:43,主世界,QWERTYUIOP6809,-57,74,777,捡起物品,煤炭,-58,72,776,1个
2023-04-29 00:34:43,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:coal_ore,-59,71,775,
2023-04-29 00:34:43,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:coal_ore,-59,70,775,
2023-04-29 00:34:44,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:coal_ore,-59,71,774,
2023-04-29 00:34:44,主世界,QWERTYUIOP6809,-57,74,777,破坏方块,minecraft:coal_ore,-59,70,774,
2023-04-29 00:34:45,主世界,QWERTYUIOP6809,-58,72,775,捡起物品,煤炭,-58,70,775,6个
2023-04-29 00:34:45,主世界,QWERTYUIOP6809,-58,72,775,捡起物品,煤炭,-59,70,775,2个
2023-04-29 00:34:45,主世界,QWERTYUIOP6809,-58,72,775,捡起物品,煤炭,-59,70,775,1个
2023-04-29 00:34:45,主世界,QWERTYUIOP6809,-58,72,775,捡起物品,煤炭,-59,70,774,1个
2023-04-29 00:34:45,主世界,QWERTYUIOP6809,-58,72,775,捡起物品,煤炭,-58,70,774,1个
2023-04-29 00:34:46,主世界,QWERTYUIOP6809,-59,72,775,使用物品,下界合金镐 +6 2031,,,,类型：minecraft:netherite_pickaxe
2023-04-29 00:34:46,主世界,QWERTYUIOP6809,-59,72,775,破坏方块,minecraft:coal_ore,-58,70,774,
2023-04-29 00:34:47,主世界,QWERTYUIOP6809,-59,72,774,破坏方块,minecraft:stone,-59,69,774,
2023-04-29 00:34:47,主世界,QWERTYUIOP6809,-59,71,774,捡起物品,煤炭,-57,70,775,1个
2023-04-29 00:34:47,主世界,QWERTYUIOP6809,-59,71,774,破坏方块,minecraft:stone,-59,68,774,
2023-04-29 00:34:48,主世界,QWERTYUIOP6809,-59,70,774,捡起物品,圆石,-59,70,774,1个
2023-04-29 00:34:48,主世界,QWERTYUIOP6809,-59,70,774,破坏方块,minecraft:stone,-58,69,774,
2023-04-29 00:34:48,主世界,QWERTYUIOP6809,-59,70,774,捡起物品,圆石,-59,69,774,1个
2023-04-29 00:34:48,主世界,QWERTYUIOP6809,-59,70,774,破坏方块,minecraft:stone,-57,69,774,
2023-04-29 00:34:48,主世界,QWERTYUIOP6809,-59,70,774,捡起物品,圆石,-58,70,774,1个
2023-04-29 00:34:49,主世界,QWERTYUIOP6809,-58,71,774,捡起物品,圆石,-58,69,774,1个
2023-04-29 00:34:49,主世界,QWERTYUIOP6809,-57,71,774,破坏方块,minecraft:coal_ore,-57,70,774,
2023-04-29 00:34:49,主世界,QWERTYUIOP6809,-57,71,774,破坏方块,minecraft:coal_ore,-57,70,775,
2023-04-29 00:34:49,主世界,QWERTYUIOP6809,-57,71,774,捡起物品,煤炭,-56,70,775,1个
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,774,破坏方块,minecraft:stone,-57,69,775,
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,774,捡起物品,煤炭,-56,69,775,1个
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,774,捡起物品,煤炭,-57,70,775,1个
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,774,捡起物品,煤炭,-56,70,776,1个
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,774,破坏方块,minecraft:stone,-58,69,775,
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,775,捡起物品,煤炭,-56,69,776,1个
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,775,捡起物品,圆石,-56,69,776,1个
2023-04-29 00:34:50,主世界,QWERTYUIOP6809,-57,71,775,破坏方块,minecraft:stone,-58,68,776,
2023-04-29 00:34:51,主世界,QWERTYUIOP6809,-57,71,775,捡起物品,圆石,-57,69,776,1个
2023-04-29 00:34:51,主世界,QWERTYUIOP6809,-57,71,775,破坏方块,minecraft:coal_ore,-57,69,776,
2023-04-29 00:34:51,主世界,QWERTYUIOP6809,-58,71,776,破坏方块,minecraft:coal_ore,-58,69,777,
2023-04-29 00:34:51,主世界,QWERTYUIOP6809,-58,71,776,捡起物品,煤炭,-57,69,777,1个
2023-04-29 00:34:51,主世界,QWERTYUIOP6809,-58,71,776,捡起物品,煤炭,-57,69,776,1个
2023-04-29 00:34:51,主世界,QWERTYUIOP6809,-58,71,776,捡起物品,煤炭,-57,69,776,1个
2023-04-29 00:34:52,主世界,QWERTYUIOP6809,-58,71,776,破坏方块,minecraft:coal_ore,-58,68,777,
2023-04-29 00:34:52,主世界,QWERTYUIOP6809,-58,71,776,破坏方块,minecraft:stone,-57,70,776,
2023-04-29 00:34:52,主世界,QWERTYUIOP6809,-58,71,776,捡起物品,煤炭,-58,69,777,1个
2023-04-29 00:34:53,主世界,QWERTYUIOP6809,-58,71,776,破坏方块,minecraft:coal_ore,-58,70,777,
2023-04-29 00:34:53,主世界,QWERTYUIOP6809,-58,71,776,捡起物品,圆石,-57,70,776,1个
2023-04-29 00:34:53,主世界,QWERTYUIOP6809,-58,71,776,破坏方块,minecraft:coal_ore,-57,70,777,
2023-04-29 00:34:53,主世界,QWERTYUIOP6809,-58,71,776,破坏方块,minecraft:coal_ore,-57,69,777,
2023-04-29 00:34:54,主世界,QWERTYUIOP6809,-58,71,776,捡起物品,煤炭,-56,70,777,1个
2023-04-29 00:34:54,主世界,QWERTYUIOP6809,-57,71,776,捡起物品,煤炭,-56,69,776,1个
2023-04-29 00:34:54,主世界,QWERTYUIOP6809,-57,71,776,捡起物品,煤炭,-56,69,777,1个
2023-04-29 00:34:54,主世界,QWERTYUIOP6809,-57,71,777,捡起物品,煤炭,-56,69,778,1个
2023-04-29 00:34:54,主世界,QWERTYUIOP6809,-57,71,777,捡起物品,煤炭,-56,69,778,1个
2023-04-29 00:34:55,主世界,QWERTYUIOP6809,-58,70,777,捡起物品,煤炭,-58,68,777,4个
2023-04-29 00:34:55,主世界,QWERTYUIOP6809,-58,70,777,捡起物品,圆石,-58,68,777,3个
2023-04-29 00:34:55,主世界,QWERTYUIOP6809,-58,70,777,捡起物品,煤炭,-57,68,778,1个
2023-04-29 00:34:56,主世界,QWERTYUIOP6809,-58,70,777,使用物品,下界合金镐 +6 2031,,,,类型：minecraft:netherite_pickaxe
2023-04-29 00:34:56,主世界,QWERTYUIOP6809,-58,70,777,破坏方块,minecraft:coal_ore,-57,68,777,
2023-04-29 00:34:56,主世界,QWERTYUIOP6809,-58,70,777,破坏方块,minecraft:stone,-57,68,776,
2023-04-29 00:34:56,主世界,QWERTYUIOP6809,-58,70,777,捡起物品,煤炭,-56,68,777,1个
2023-04-29 00:34:56,主世界,QWERTYUIOP6809,-58,70,777,捡起物品,煤炭,-57,69,778,1个
2023-04-29 00:34:57,主世界,QWERTYUIOP6809,-58,70,777,破坏方块,minecraft:coal_ore,-56,69,776,
2023-04-29 00:34:57,主世界,QWERTYUIOP6809,-58,70,777,捡起物品,圆石,-56,69,777,1个
2023-04-29 00:34:57,主世界,QWERTYUIOP6809,-58,70,777,破坏方块,minecraft:coal_ore,-56,68,776,
2023-04-29 00:34:57,主世界,QWERTYUIOP6809,-57,70,777,捡起物品,煤炭,-56,68,778,1个
2023-04-29 00:34:57,主世界,QWERTYUIOP6809,-57,70,777,捡起物品,煤炭,-56,68,777,1个
2023-04-29 00:34:57,主世界,QWERTYUIOP6809,-57,70,778,破坏方块,minecraft:coal_ore,-56,69,777,
2023-04-29 00:34:58,主世界,QWERTYUIOP6809,-57,70,778,破坏方块,minecraft:coal_ore,-56,68,777,
2023-04-29 00:34:58,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-55,68,776,2个
2023-04-29 00:34:58,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-55,68,777,1个
2023-04-29 00:34:58,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-55,69,777,1个
2023-04-29 00:34:59,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-56,69,778,1个
2023-04-29 00:34:59,主世界,QWERTYUIOP6809,-56,70,777,使用物品,下界合金镐 +6 2031,,,,类型：minecraft:netherite_pickaxe
2023-04-29 00:34:59,主世界,QWERTYUIOP6809,-56,70,777,破坏方块,minecraft:coal_ore,-55,69,777,
2023-04-29 00:35:00,主世界,QWERTYUIOP6809,-56,70,777,破坏方块,minecraft:coal_ore,-56,69,778,
2023-04-29 00:35:00,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-55,69,777,1个
2023-04-29 00:35:00,主世界,QWERTYUIOP6809,-56,70,777,破坏方块,minecraft:coal_ore,-56,68,778,
2023-04-29 00:35:00,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-55,68,778,1个
2023-04-29 00:35:00,主世界,QWERTYUIOP6809,-56,70,777,破坏方块,minecraft:coal_ore,-55,68,777,
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-56,68,778,1个
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-56,70,777,捡起物品,煤炭,-56,68,778,1个
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-55,70,778,捡起物品,煤炭,-55,68,779,1个
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-55,70,778,捡起物品,煤炭,-56,68,779,1个
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-55,70,778,捡起物品,煤炭,-56,68,779,1个
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-55,70,778,捡起物品,煤炭,-55,68,779,1个
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-55,70,778,捡起物品,煤炭,-56,68,779,1个
2023-04-29 00:35:01,主世界,QWERTYUIOP6809,-55,70,778,捡起物品,煤炭,-55,68,777,1个
2023-04-29 00:35:02,主世界,QWERTYUIOP6809,-56,70,778,使用物品,下界合金镐 +6 2031,,,,类型：minecraft:netherite_pickaxe
