时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-12 08:58:23,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-12770807999634661931
2023-04-12 23:22:02,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-6489298033897102832
2023-04-12 23:22:53,,,,,,执行后台命令,allowlist add CryptoWig966145,,,,
2023-04-13 05:55:49,,CryptoWig966145,,,,开始进服,,,,,xuid=2535445991172735
2023-04-13 05:56:07,主世界,CryptoWig966145,-62,65,-62,进入服务器,,,,,xuid=2535445991172735
2023-04-13 05:56:12,主世界,CryptoWig966145,-65,65,-66,使用物品点击方块,minecraft:chest,-69,63,-68,使用物品： 类型：
2023-04-13 05:56:12,主世界,CryptoWig966145,-65,65,-66,打开容器,minecraft:chest,-69,63,-68,
2023-04-13 05:56:12,主世界,CryptoWig966145,-65,65,-66,方块接受玩家互动,minecraft:chest,-69,63,-68,
2023-04-13 05:56:13,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第0号槽 取出3个 粘液球
2023-04-13 05:56:15,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第1号槽 取出45个 闪长岩
2023-04-13 05:56:16,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第13号槽 取出3个 桦树苗
2023-04-13 05:56:17,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第14号槽 取出3个 蜘蛛眼 1 1.6 1.6秒
2023-04-13 05:56:18,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第21号槽 取出4个 种子
2023-04-13 05:56:22,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第22号槽 取出3个 腐肉 2 0.4 1.6秒
2023-04-13 05:56:23,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第10号槽 取出14个 磨制黑石砖
2023-04-13 05:56:26,主世界,CryptoWig966145,-65,65,-66,向容器放入物品,minecraft:chest,-69,63,-68,向第4号槽 放入22个 安山岩
2023-04-13 05:56:26,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第3号槽 取出22个 安山岩
2023-04-13 05:56:27,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第2号槽 取出2个 线
2023-04-13 05:56:27,主世界,CryptoWig966145,-65,65,-66,向容器放入物品,minecraft:chest,-69,63,-68,向第4号槽 放入23个 安山岩
2023-04-13 05:56:27,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第5号槽 取出1个 安山岩
2023-04-13 05:56:29,主世界,CryptoWig966145,-65,65,-66,从容器取出物品,minecraft:chest,-69,63,-68,从第24号槽 取出1个 泥土
2023-04-13 05:56:30,主世界,CryptoWig966145,-65,65,-66,关闭容器,minecraft:chest,-69,63,-68,
2023-04-13 05:56:35,主世界,CryptoWig966145,-66,65,-67,使用物品点击方块,minecraft:furnace,-69,63,-69,使用物品：腐肉 2 0.4 1.6秒 类型：minecraft:rotten_flesh
