时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-05-02 17:00:21,主世界,HaoYveDangKong,-230,65,-175,破坏方块,minecraft:stone,-232,64,-175,
2023-05-02 17:00:22,主世界,HaoYveDangKong,-230,65,-175,捡起物品,圆石,-231,64,-174,1个
2023-05-02 17:00:23,主世界,HaoYveDangKong,-230,65,-175,破坏方块,minecraft:stone,-232,64,-174,
2023-05-02 17:00:23,主世界,HaoYveDangKong,-230,65,-175,捡起物品,圆石,-231,64,-174,1个
2023-05-02 17:00:24,主世界,HaoYveDangKong,-230,65,-175,破坏方块,minecraft:stone,-232,63,-174,
2023-05-02 17:00:25,主世界,HaoYveDangKong,-230,65,-175,捡起物品,圆石,-231,63,-174,1个
2023-05-02 17:00:25,主世界,HaoYveDangKong,-230,65,-175,使用物品点击方块,minecraft:stone,-233,63,-174,使用物品：Stencil Table (Dark Oak) 类型：strat:stencil_table_dark_oak
2023-05-02 17:00:25,主世界,HaoYveDangKong,-230,65,-175,放置方块,minecraft:stone,-233,63,-174,
2023-05-02 17:00:26,主世界,HaoYveDangKong,-230,65,-175,使用物品点击方块,strat:stencil_table_dark_oak,-232,63,-174,使用物品： 类型：
2023-05-02 17:00:26,主世界,HaoYveDangKong,-230,65,-175,方块接受玩家互动,strat:stencil_table_dark_oak,-232,63,-174,
2023-05-02 17:00:32,主世界,HaoYveDangKong,-230,64,-175,使用物品点击方块,strat:crafting_station,-230,63,-174,使用物品：Blank Pattern 类型：strat:blank_pattern
2023-05-02 17:00:32,主世界,HaoYveDangKong,-230,64,-175,打开容器,strat:crafting_station,-230,63,-174,
2023-05-02 17:00:55,主世界,HaoYveDangKong,-230,65,-175,使用物品点击方块,strat:stencil_table_dark_oak,-232,63,-174,使用物品：Blank Pattern 类型：strat:blank_pattern
2023-05-02 17:00:55,主世界,HaoYveDangKong,-230,65,-175,方块接受玩家互动,strat:stencil_table_dark_oak,-232,63,-174,
2023-05-02 17:00:56,主世界,HaoYveDangKong,-230,65,-175,使用物品点击方块,strat:stencil_table_dark_oak,-232,63,-174,使用物品：Blank Pattern 类型：strat:blank_pattern
2023-05-02 17:00:56,主世界,HaoYveDangKong,-230,65,-175,方块接受玩家互动,strat:stencil_table_dark_oak,-232,63,-174,
