时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-03-05 07:27:27,,xiaofen6666435,,,,开始进服,,,,,xuid=2535425847467085
2023-03-05 07:27:52,主世界,xiaofen6666435,-54,88,398,进入服务器,,,,,xuid=2535425847467085
2023-03-05 07:28:35,主世界,xiaofen6666435,-45,89,354,使用物品点击方块,minecraft:grass,-45,85,354,使用物品：苔圆石 类型：minecraft:mossy_cobblestone
2023-03-05 07:28:35,主世界,xiaofen6666435,-45,89,354,放置方块,minecraft:grass,-45,85,354,
2023-03-05 07:28:35,主世界,xiaofen6666435,-45,89,354,使用物品,苔圆石,,,,类型：minecraft:mossy_cobblestone
2023-03-05 07:28:35,主世界,xiaofen6666435,-45,89,351,使用物品点击方块,minecraft:grass,-46,85,351,使用物品：苔圆石 类型：minecraft:mossy_cobblestone
2023-03-05 07:28:35,主世界,xiaofen6666435,-45,89,351,放置方块,minecraft:grass,-46,85,351,
2023-03-05 07:28:35,主世界,xiaofen6666435,-45,90,351,使用物品,苔圆石,,,,类型：minecraft:mossy_cobblestone
2023-03-05 07:28:36,主世界,xiaofen6666435,-45,88,348,使用物品点击方块,minecraft:grass,-46,85,348,使用物品：苔圆石 类型：minecraft:mossy_cobblestone
2023-03-05 07:28:36,主世界,xiaofen6666435,-45,88,348,放置方块,minecraft:grass,-46,85,348,
2023-03-05 07:28:36,主世界,xiaofen6666435,-45,89,348,使用物品,苔圆石,,,,类型：minecraft:mossy_cobblestone
2023-03-05 07:28:36,主世界,xiaofen6666435,-45,88,347,使用物品点击方块,minecraft:grass,-46,85,347,使用物品：苔圆石 类型：minecraft:mossy_cobblestone
2023-03-05 07:28:36,主世界,xiaofen6666435,-45,88,347,放置方块,minecraft:grass,-46,85,347,
2023-03-05 07:28:41,主世界,xiaofen6666435,-45,88,350,破坏方块,minecraft:mossy_cobblestone,-45,86,354,
2023-03-05 07:28:42,主世界,xiaofen6666435,-45,88,350,破坏方块,minecraft:mossy_cobblestone,-46,86,351,
2023-03-05 07:28:42,主世界,xiaofen6666435,-45,88,351,捡起物品,苔圆石,-45,86,352,1个
2023-03-05 07:28:43,主世界,xiaofen6666435,-45,88,354,捡起物品,苔圆石,-44,86,355,1个
2023-03-05 07:30:28,主世界,xiaofen6666435,-267,74,188,使用物品,菜单,,,,类型：pa:menu
2023-03-05 07:30:28,主世界,xiaofen6666435,-267,73,188,使用物品点击方块,minecraft:grass_path,-270,70,186,使用物品：菜单 类型：pa:menu
2023-03-05 07:30:28,主世界,xiaofen6666435,-267,73,188,放置方块,minecraft:grass_path,-270,70,186,
2023-03-05 07:30:28,主世界,xiaofen6666435,-267,73,188,使用物品,菜单,,,,类型：pa:menu
2023-03-05 07:30:28,主世界,xiaofen6666435,-267,73,188,使用物品点击方块,minecraft:grass_path,-270,70,186,使用物品：菜单 类型：pa:menu
2023-03-05 07:30:28,主世界,xiaofen6666435,-267,73,188,放置方块,minecraft:grass_path,-270,70,186,
2023-03-05 07:30:28,主世界,xiaofen6666435,-267,73,188,使用物品,菜单,,,,类型：pa:menu
2023-03-05 07:30:29,主世界,xiaofen6666435,-268,73,187,使用物品点击方块,minecraft:grass_path,-270,70,186,使用物品：菜单 类型：pa:menu
2023-03-05 07:30:29,主世界,xiaofen6666435,-268,73,187,放置方块,minecraft:grass_path,-270,70,186,
2023-03-05 07:30:29,主世界,xiaofen6666435,-268,73,187,使用物品,菜单,,,,类型：pa:menu
