时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-03-15 15:33:26,,RichLi4307,,,,开始进服,,,,,xuid=2535431188612282
2023-03-15 15:33:40,主世界,RichLi4307,-234,69,-372,进入服务器,,,,,xuid=2535431188612282
2023-03-15 15:33:56,主世界,RichLi4307,-234,69,-372,使用物品,菜单,,,,类型：pa:menu
2023-03-15 15:33:56,主世界,RichLi4307,-234,69,-372,食用食物,菜单,,,,
2023-03-15 15:34:09,主世界,RichLi4307,1,303,13,使用物品点击方块,minecraft:polished_blackstone_button,0,302,13,使用物品： 类型：
2023-03-15 15:34:09,主世界,RichLi4307,1,303,13,方块接受玩家互动,minecraft:polished_blackstone_button,0,302,13,
2023-03-15 15:34:29,主世界,RichLi4307,-46,66,-9,破坏方块,minecraft:grass,-46,63,-9,
2023-03-15 15:34:30,主世界,RichLi4307,-46,66,-9,破坏方块,minecraft:grass,-47,63,-9,
2023-03-15 15:34:31,主世界,RichLi4307,-46,65,-9,使用物品点击方块,minecraft:repeating_command_block,-46,62,-9,使用物品： 类型：
2023-03-15 15:34:31,主世界,RichLi4307,-46,65,-9,方块接受玩家互动,minecraft:repeating_command_block,-46,62,-9,
2023-03-15 15:34:31,主世界,RichLi4307,-46,65,-9,打开容器,minecraft:repeating_command_block,-46,62,-9,
2023-03-15 15:35:17,主世界,RichLi4307,-46,65,-9,使用物品点击方块,minecraft:chain_command_block,-47,62,-9,使用物品： 类型：
2023-03-15 15:35:17,主世界,RichLi4307,-46,65,-9,方块接受玩家互动,minecraft:chain_command_block,-47,62,-9,
2023-03-15 15:35:17,主世界,RichLi4307,-46,65,-9,打开容器,minecraft:chain_command_block,-47,62,-9,
2023-03-15 15:35:41,主世界,RichLi4307,-46,66,-7,使用物品点击方块,minecraft:grass_path,-47,63,-10,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:35:41,主世界,RichLi4307,-46,66,-7,放置方块,minecraft:grass_path,-47,63,-10,
2023-03-15 15:35:41,主世界,RichLi4307,-46,66,-7,使用物品点击方块,minecraft:grass_path,-46,63,-10,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:35:41,主世界,RichLi4307,-46,66,-7,放置方块,minecraft:grass_path,-46,63,-10,
2023-03-15 15:35:56,主世界,RichLi4307,-63,66,52,破坏方块,minecraft:grass,-61,64,51,
2023-03-15 15:35:57,主世界,RichLi4307,-63,66,52,破坏方块,minecraft:grass,-62,63,51,
2023-03-15 15:35:59,主世界,RichLi4307,-63,66,52,破坏方块,minecraft:grass,-63,63,51,
2023-03-15 15:36:00,主世界,RichLi4307,-63,66,52,破坏方块,minecraft:grass,-62,63,52,
2023-03-15 15:36:01,主世界,RichLi4307,-63,66,52,破坏方块,minecraft:grass,-63,63,52,
2023-03-15 15:36:01,主世界,RichLi4307,-63,66,52,使用物品点击方块,minecraft:dirt,-62,62,51,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:36:01,主世界,RichLi4307,-63,66,52,放置方块,minecraft:dirt,-62,62,51,
2023-03-15 15:36:02,主世界,RichLi4307,-63,66,52,使用物品点击方块,minecraft:dirt,-62,62,52,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:36:02,主世界,RichLi4307,-63,66,52,放置方块,minecraft:dirt,-62,62,52,
2023-03-15 15:36:02,主世界,RichLi4307,-63,66,52,使用物品点击方块,minecraft:repeating_command_block,-63,62,51,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:36:02,主世界,RichLi4307,-63,66,52,方块接受玩家互动,minecraft:repeating_command_block,-63,62,51,
2023-03-15 15:36:02,主世界,RichLi4307,-63,66,52,打开容器,minecraft:repeating_command_block,-63,62,51,
2023-03-15 15:36:24,主世界,RichLi4307,-63,66,52,使用物品点击方块,minecraft:chain_command_block,-63,62,52,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:36:24,主世界,RichLi4307,-63,66,52,方块接受玩家互动,minecraft:chain_command_block,-63,62,52,
2023-03-15 15:36:24,主世界,RichLi4307,-63,66,52,打开容器,minecraft:chain_command_block,-63,62,52,
2023-03-15 15:36:42,主世界,RichLi4307,-63,66,52,使用物品点击方块,minecraft:grass,-62,63,51,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:36:42,主世界,RichLi4307,-63,66,52,放置方块,minecraft:grass,-62,63,51,
2023-03-15 15:36:42,主世界,RichLi4307,-63,66,52,使用物品点击方块,minecraft:grass,-62,63,52,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:36:42,主世界,RichLi4307,-63,66,52,放置方块,minecraft:grass,-62,63,52,
2023-03-15 15:37:09,主世界,RichLi4307,-143,68,-64,使用物品点击方块,minecraft:wooden_door,-145,68,-65,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:37:09,主世界,RichLi4307,-143,68,-64,方块接受玩家互动,minecraft:wooden_door,-145,68,-65,
2023-03-15 15:37:41,主世界,RichLi4307,-167,75,-42,使用物品点击方块,minecraft:potatoes,-168,72,-45,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:37:41,主世界,RichLi4307,-167,75,-42,放置方块,minecraft:potatoes,-168,72,-45,
2023-03-15 15:37:41,主世界,村民,-168,72,-44,破坏耕地,minecraft:farm_land,-168,71,-45,
2023-03-15 15:38:04,主世界,RichLi4307,-169,75,-42,使用物品点击方块,minecraft:dirt,-168,71,-45,使用物品：木锄 +2 59 类型：minecraft:wooden_hoe
2023-03-15 15:38:06,主世界,RichLi4307,-168,75,-42,丢出物品,马铃薯 0.5 0.3 1.6秒,,,,64个
2023-03-15 15:38:12,主世界,RichLi4307,-168,75,-42,玩家执行命令,time set midnight ,,,,
2023-03-15 15:38:24,主世界,RichLi4307,-168,73,-48,使用物品点击方块,minecraft:stone_block_slab,-167,71,-47,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:38:24,主世界,RichLi4307,-168,73,-48,放置方块,minecraft:stone_block_slab,-167,71,-47,
2023-03-15 15:38:33,主世界,RichLi4307,-164,77,-48,使用物品点击方块,minecraft:double_stone_block_slab,-167,76,-47,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:38:33,主世界,RichLi4307,-164,77,-48,放置方块,minecraft:double_stone_block_slab,-167,76,-47,
2023-03-15 15:38:44,主世界,RichLi4307,-169,78,-42,使用物品点击方块,minecraft:farmland,-170,75,-45,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:38:44,主世界,RichLi4307,-169,78,-42,放置方块,minecraft:farmland,-170,75,-45,
2023-03-15 15:38:45,主世界,RichLi4307,-169,78,-42,使用物品点击方块,minecraft:grass,-170,75,-44,使用物品：木锄 +2 59 类型：minecraft:wooden_hoe
2023-03-15 15:38:46,主世界,RichLi4307,-169,78,-42,使用物品点击方块,minecraft:farmland,-170,75,-44,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:38:46,主世界,RichLi4307,-169,78,-42,放置方块,minecraft:farmland,-170,75,-44,
2023-03-15 15:38:53,主世界,RichLi4307,-169,78,-42,使用物品点击方块,minecraft:farmland,-170,75,-44,使用物品：马铃薯 0.5 0.3 1.6秒 类型：minecraft:potato
2023-03-15 15:38:53,主世界,RichLi4307,-169,78,-42,放置方块,minecraft:farmland,-170,75,-44,
2023-03-15 15:39:00,主世界,RichLi4307,-163,77,-49,攻击,村民,-166,76,-46,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-15 15:39:00,主世界,村民,-166,76,-46,生物死亡,,,,,由于RichLi4307的攻击
2023-03-15 15:39:04,主世界,RichLi4307,-164,78,-44,攻击,村民,-166,76,-45,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-15 15:39:04,主世界,村民,-166,76,-45,生物死亡,,,,,由于RichLi4307的攻击
2023-03-15 15:39:04,主世界,村民,-167,76,-45,破坏耕地,minecraft:farm_land,-168,75,-45,
2023-03-15 15:39:08,主世界,RichLi4307,-169,78,-42,使用物品点击方块,minecraft:potatoes,-170,76,-44,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:39:08,主世界,RichLi4307,-169,78,-42,放置方块,minecraft:potatoes,-170,76,-44,
2023-03-15 15:39:11,主世界,村民,-170,76,-44,破坏耕地,minecraft:farm_land,-170,75,-44,
2023-03-15 15:39:16,主世界,RichLi4307,-163,78,-49,使用物品点击方块,minecraft:double_stone_block_slab,-167,76,-47,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:39:16,主世界,RichLi4307,-163,78,-49,放置方块,minecraft:double_stone_block_slab,-167,76,-47,
2023-03-15 15:39:23,主世界,RichLi4307,-168,82,-43,使用物品点击方块,minecraft:potatoes,-171,80,-45,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:39:23,主世界,RichLi4307,-168,82,-43,放置方块,minecraft:potatoes,-171,80,-45,
2023-03-15 15:39:23,主世界,村民,-170,80,-44,破坏耕地,minecraft:farm_land,-171,79,-45,
2023-03-15 15:39:31,主世界,RichLi4307,-167,82,-42,攻击,村民,-167,80,-44,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-15 15:39:31,主世界,村民,-167,80,-44,生物死亡,,,,,由于RichLi4307的攻击
2023-03-15 15:39:31,主世界,村民,-167,80,-45,破坏耕地,minecraft:farm_land,-168,79,-45,
2023-03-15 15:39:32,主世界,RichLi4307,-167,82,-42,使用物品点击方块,minecraft:potatoes,-171,80,-45,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:39:32,主世界,RichLi4307,-167,82,-42,放置方块,minecraft:potatoes,-171,80,-45,
2023-03-15 15:39:33,主世界,村民,-170,80,-44,破坏耕地,minecraft:farm_land,-171,79,-45,
2023-03-15 15:39:37,主世界,RichLi4307,-168,82,-42,攻击,村民,-170,80,-44,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-15 15:39:37,主世界,村民,-170,80,-44,生物死亡,,,,,由于RichLi4307的攻击
2023-03-15 15:39:37,主世界,村民,-171,80,-45,破坏耕地,minecraft:farm_land,-171,79,-45,
2023-03-15 15:39:38,主世界,RichLi4307,-168,82,-42,使用物品点击方块,minecraft:potatoes,-171,80,-45,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:39:38,主世界,RichLi4307,-168,82,-42,放置方块,minecraft:potatoes,-171,80,-45,
2023-03-15 15:39:38,主世界,村民,-170,80,-44,破坏耕地,minecraft:farm_land,-171,79,-45,
2023-03-15 15:39:48,主世界,RichLi4307,-168,82,-43,使用物品,马铃薯 0.5 0.3 1.6秒,,,,类型：minecraft:potato
2023-03-15 15:39:48,主世界,RichLi4307,-168,82,-43,食用食物,马铃薯 0.5 0.3 1.6秒,,,,
2023-03-15 15:39:53,主世界,RichLi4307,-169,82,-42,破坏方块,minecraft:potatoes,-170,80,-44,
2023-03-15 15:39:58,主世界,RichLi4307,-169,82,-42,使用物品点击方块,minecraft:farmland,-170,79,-44,使用物品：马铃薯 0.5 0.3 1.6秒 类型：minecraft:potato
2023-03-15 15:39:58,主世界,RichLi4307,-169,82,-42,放置方块,minecraft:farmland,-170,79,-44,
2023-03-15 15:40:02,主世界,RichLi4307,-166,81,-48,使用物品点击方块,minecraft:double_stone_block_slab,-168,80,-47,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:40:02,主世界,RichLi4307,-166,81,-48,放置方块,minecraft:double_stone_block_slab,-168,80,-47,
2023-03-15 15:40:08,主世界,RichLi4307,-165,81,-50,破坏方块,minecraft:composter,-166,80,-47,
2023-03-15 15:40:10,主世界,RichLi4307,-167,81,-51,破坏方块,minecraft:composter,-171,80,-46,
2023-03-15 15:40:18,主世界,RichLi4307,-171,81,-47,使用物品点击方块,minecraft:farmland,-171,79,-45,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:40:18,主世界,RichLi4307,-171,81,-47,放置方块,minecraft:farmland,-171,79,-45,
2023-03-15 15:40:18,主世界,RichLi4307,-171,81,-47,使用物品点击方块,minecraft:grass,-171,79,-46,使用物品：堆肥箱 类型：minecraft:composter
2023-03-15 15:40:18,主世界,RichLi4307,-171,81,-47,放置方块,minecraft:grass,-171,79,-46,
2023-03-15 15:40:23,主世界,RichLi4307,-168,81,-51,使用物品,堆肥箱,,,,类型：minecraft:composter
2023-03-15 15:40:23,主世界,RichLi4307,-168,81,-51,破坏方块,minecraft:grass,-171,79,-46,
2023-03-15 15:40:25,主世界,RichLi4307,-165,81,-49,使用物品点击方块,minecraft:double_stone_block_slab,-166,80,-46,使用物品：堆肥箱 类型：minecraft:composter
2023-03-15 15:40:25,主世界,RichLi4307,-165,81,-49,放置方块,minecraft:double_stone_block_slab,-166,80,-46,
2023-03-15 15:40:28,主世界,村民,-170,80,-44,破坏耕地,minecraft:farm_land,-170,79,-45,
2023-03-15 15:40:34,主世界,RichLi4307,-165,81,-49,使用物品,堆肥箱,,,,类型：minecraft:composter
2023-03-15 15:40:34,主世界,RichLi4307,-165,81,-49,破坏方块,minecraft:composter,-166,80,-47,
2023-03-15 15:40:38,主世界,RichLi4307,-166,81,-50,攻击,村民,-166,81,-48,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-15 15:40:38,主世界,村民,-166,81,-48,生物死亡,,,,,由于RichLi4307的攻击
2023-03-15 15:40:43,主世界,RichLi4307,-165,81,-48,使用物品点击方块,minecraft:stone_block_slab,-167,79,-47,使用物品：村民刷怪蛋 20 生命值  类型：minecraft:villager_spawn_egg
2023-03-15 15:40:43,主世界,RichLi4307,-165,81,-48,放置方块,minecraft:stone_block_slab,-167,79,-47,
2023-03-15 15:40:45,主世界,RichLi4307,-165,81,-48,使用物品点击方块,minecraft:double_stone_block_slab,-166,80,-46,使用物品：堆肥箱 类型：minecraft:composter
2023-03-15 15:40:45,主世界,RichLi4307,-165,81,-48,放置方块,minecraft:double_stone_block_slab,-166,80,-46,
2023-03-15 15:40:54,主世界,RichLi4307,-169,77,-48,使用物品,堆肥箱,,,,类型：minecraft:composter
2023-03-15 15:40:54,主世界,RichLi4307,-169,77,-48,破坏方块,minecraft:composter,-171,76,-46,
2023-03-15 15:40:55,主世界,RichLi4307,-170,77,-48,使用物品点击方块,minecraft:farmland,-171,75,-45,使用物品：草方块 类型：minecraft:grass
2023-03-15 15:40:55,主世界,RichLi4307,-170,77,-48,放置方块,minecraft:farmland,-171,75,-45,
2023-03-15 15:40:56,主世界,RichLi4307,-170,77,-48,使用物品点击方块,minecraft:grass,-171,75,-46,使用物品：堆肥箱 类型：minecraft:composter
2023-03-15 15:40:56,主世界,RichLi4307,-170,77,-48,放置方块,minecraft:grass,-171,75,-46,
2023-03-15 15:40:57,主世界,RichLi4307,-170,77,-48,使用物品,堆肥箱,,,,类型：minecraft:composter
2023-03-15 15:40:57,主世界,RichLi4307,-170,77,-48,破坏方块,minecraft:grass,-171,75,-46,
2023-03-15 15:41:04,主世界,RichLi4307,-169,73,-49,使用物品,堆肥箱,,,,类型：minecraft:composter
