时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-28 09:24:13,,VWERTYUIOP6809,,,,开始进服,,,,,xuid=2535456956320353
2023-04-28 09:24:43,,VWERTYUIOP6809,,,,离开服务器,,,,,
2023-04-28 10:33:29,,QWERTYUIOP6809,,,,开始进服,,,,,xuid=2535437480063047
2023-04-28 10:34:08,主世界,QWERTYUIOP6809,496,65,762,进入服务器,,,,,xuid=2535437480063047
2023-04-28 10:48:47,主世界,QWERTYUIOP6809,493,65,768,使用物品点击方块,minecraft:chest,490,64,766,使用物品： 类型：
2023-04-28 10:48:47,主世界,QWERTYUIOP6809,493,65,768,打开容器,minecraft:chest,490,64,766,
2023-04-28 10:48:47,主世界,QWERTYUIOP6809,493,65,768,方块接受玩家互动,minecraft:chest,490,64,766,
2023-04-28 10:48:48,主世界,QWERTYUIOP6809,493,65,768,关闭容器,minecraft:chest,490,64,766,
2023-04-28 10:48:49,主世界,QWERTYUIOP6809,493,65,768,使用物品点击方块,minecraft:chest,490,64,769,使用物品： 类型：
2023-04-28 10:48:49,主世界,QWERTYUIOP6809,493,65,768,打开容器,minecraft:chest,490,64,769,
2023-04-28 10:48:49,主世界,QWERTYUIOP6809,493,65,768,方块接受玩家互动,minecraft:chest,490,64,769,
2023-04-28 10:48:51,主世界,QWERTYUIOP6809,493,65,768,从容器取出物品,minecraft:chest,490,64,769,从第16号槽 取出64个 白桦木板
2023-04-28 10:48:52,主世界,QWERTYUIOP6809,493,65,768,关闭容器,minecraft:chest,490,64,769,
2023-04-28 10:49:05,主世界,QWERTYUIOP6809,495,103,787,使用物品点击方块,minecraft:planks,493,102,787,使用物品：白桦木板 类型：minecraft:planks
2023-04-28 10:49:05,主世界,QWERTYUIOP6809,495,103,787,放置方块,minecraft:planks,493,102,787,
2023-04-28 10:49:10,主世界,QWERTYUIOP6809,494,105,786,使用物品点击方块,minecraft:planks,495,101,785,使用物品：白桦木板 类型：minecraft:planks
2023-04-28 10:49:10,主世界,QWERTYUIOP6809,494,105,786,放置方块,minecraft:planks,495,101,785,
2023-04-28 10:49:12,主世界,QWERTYUIOP6809,494,105,786,使用物品点击方块,minecraft:planks,495,100,786,使用物品：白桦木板 类型：minecraft:planks
2023-04-28 10:49:12,主世界,QWERTYUIOP6809,494,105,786,放置方块,minecraft:planks,495,100,786,
2023-04-28 10:49:19,主世界,QWERTYUIOP6809,498,103,787,使用物品点击方块,minecraft:fence,498,100,787,使用物品：白桦木板 类型：minecraft:planks
2023-04-28 10:49:19,主世界,QWERTYUIOP6809,498,103,787,放置方块,minecraft:fence,498,100,787,
2023-04-28 10:49:23,主世界,QWERTYUIOP6809,498,105,785,攻击,僵尸,498,103,785,使用物品：大剑 类型：pa:bigsword
2023-04-28 10:49:23,主世界,僵尸,498,103,785,生物死亡,,,,,由于QWERTYUIOP6809的攻击
2023-04-28 10:49:23,主世界,QWERTYUIOP6809,498,105,785,攻击,僵尸,498,104,783,使用物品：大剑 类型：pa:bigsword
