时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-30 06:28:18,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-5027384119388296939
2023-04-30 06:36:01,,manyforts500,,,,开始进服,,,,,xuid=2535469818631724
2023-04-30 06:36:51,主世界,manyforts500,21328,113,-5904,进入服务器,,,,,xuid=2535469818631724
2023-04-30 06:36:55,主世界,manyforts500,21328,113,-5903,使用物品点击方块,minecraft:chest,21326,111,-5901,使用物品： 类型：
2023-04-30 06:36:55,主世界,manyforts500,21328,113,-5903,打开容器,minecraft:chest,21326,111,-5901,
2023-04-30 06:36:55,主世界,manyforts500,21328,113,-5904,方块接受玩家互动,minecraft:chest,21326,111,-5901,
2023-04-30 06:37:00,主世界,manyforts500,21328,113,-5903,从容器取出物品,minecraft:chest,21326,111,-5901,从第15号槽 取出64个 圆石
2023-04-30 06:37:02,主世界,manyforts500,21328,113,-5903,从容器取出物品,minecraft:chest,21326,111,-5901,从第19号槽 取出64个 深板岩圆石
2023-04-30 06:37:03,主世界,manyforts500,21328,113,-5903,从容器取出物品,minecraft:chest,21326,111,-5901,从第18号槽 取出64个 深板岩圆石
2023-04-30 06:37:07,主世界,manyforts500,21328,113,-5903,关闭容器,minecraft:chest,21326,111,-5901,
2023-04-30 06:37:10,主世界,manyforts500,21327,113,-5905,使用物品点击方块,minecraft:birch_door,21326,111,-5907,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:10,主世界,manyforts500,21327,113,-5905,方块接受玩家互动,minecraft:birch_door,21326,111,-5907,
2023-04-30 06:37:12,主世界,manyforts500,21327,112,-5908,使用物品点击方块,minecraft:birch_door,21326,111,-5907,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:12,主世界,manyforts500,21327,112,-5908,方块接受玩家互动,minecraft:birch_door,21326,111,-5907,
2023-04-30 06:37:30,主世界,manyforts500,21347,105,-5922,使用物品点击方块,minecraft:grass,21345,102,-5927,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:30,主世界,manyforts500,21347,105,-5922,放置方块,minecraft:grass,21345,102,-5927,
2023-04-30 06:37:32,主世界,manyforts500,21346,106,-5926,使用物品点击方块,minecraft:grass,21346,102,-5927,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:32,主世界,manyforts500,21346,106,-5926,放置方块,minecraft:grass,21346,102,-5927,
2023-04-30 06:37:33,主世界,manyforts500,21346,106,-5926,使用物品点击方块,minecraft:grass,21347,102,-5927,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:33,主世界,manyforts500,21346,106,-5926,放置方块,minecraft:grass,21347,102,-5927,
2023-04-30 06:37:34,主世界,manyforts500,21347,106,-5927,使用物品点击方块,minecraft:grass,21348,102,-5927,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:34,主世界,manyforts500,21347,106,-5927,放置方块,minecraft:grass,21348,102,-5927,
2023-04-30 06:37:35,主世界,manyforts500,21348,106,-5926,使用物品点击方块,minecraft:grass,21349,102,-5927,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:35,主世界,manyforts500,21348,106,-5926,放置方块,minecraft:grass,21349,102,-5927,
2023-04-30 06:37:36,主世界,manyforts500,21350,106,-5927,使用物品点击方块,minecraft:grass,21350,102,-5927,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:36,主世界,manyforts500,21350,106,-5927,放置方块,minecraft:grass,21350,102,-5927,
2023-04-30 06:37:37,主世界,manyforts500,21350,106,-5926,使用物品,深板岩圆石,,,,类型：minecraft:cobbled_deepslate
2023-04-30 06:37:37,主世界,manyforts500,21350,106,-5926,破坏方块,minecraft:leaves,21351,104,-5927,
2023-04-30 06:37:38,主世界,manyforts500,21350,106,-5926,破坏方块,minecraft:leaves,21351,105,-5927,
2023-04-30 06:37:39,主世界,manyforts500,21350,106,-5926,破坏方块,minecraft:leaves,21352,105,-5927,
2023-04-30 06:37:39,主世界,manyforts500,21350,106,-5926,破坏方块,minecraft:leaves,21352,106,-5927,
2023-04-30 06:37:41,主世界,manyforts500,21351,106,-5926,使用物品点击方块,minecraft:grass,21351,102,-5927,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:41,主世界,manyforts500,21351,106,-5926,放置方块,minecraft:grass,21351,102,-5927,
2023-04-30 06:37:48,主世界,manyforts500,21346,106,-5926,使用物品点击方块,minecraft:grass,21345,102,-5926,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:48,主世界,manyforts500,21346,106,-5926,放置方块,minecraft:grass,21345,102,-5926,
2023-04-30 06:37:48,主世界,manyforts500,21346,106,-5925,使用物品点击方块,minecraft:grass,21345,102,-5925,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:48,主世界,manyforts500,21346,106,-5925,放置方块,minecraft:grass,21345,102,-5925,
2023-04-30 06:37:50,主世界,manyforts500,21346,106,-5924,使用物品点击方块,minecraft:grass,21345,102,-5924,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:50,主世界,manyforts500,21346,106,-5924,放置方块,minecraft:grass,21345,102,-5924,
2023-04-30 06:37:50,主世界,manyforts500,21346,106,-5923,使用物品点击方块,minecraft:grass,21345,102,-5923,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:50,主世界,manyforts500,21346,106,-5923,放置方块,minecraft:grass,21345,102,-5923,
2023-04-30 06:37:51,主世界,manyforts500,21346,106,-5922,使用物品点击方块,minecraft:grass,21345,102,-5922,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:51,主世界,manyforts500,21346,106,-5922,放置方块,minecraft:grass,21345,102,-5922,
2023-04-30 06:37:52,主世界,manyforts500,21346,106,-5921,使用物品点击方块,minecraft:grass,21345,102,-5921,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:52,主世界,manyforts500,21346,106,-5921,放置方块,minecraft:grass,21345,102,-5921,
2023-04-30 06:37:53,主世界,manyforts500,21346,106,-5920,使用物品点击方块,minecraft:grass,21346,102,-5921,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:53,主世界,manyforts500,21346,106,-5920,放置方块,minecraft:grass,21346,102,-5921,
2023-04-30 06:37:54,主世界,manyforts500,21347,106,-5920,使用物品点击方块,minecraft:grass,21347,102,-5921,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:54,主世界,manyforts500,21347,106,-5920,放置方块,minecraft:grass,21347,102,-5921,
2023-04-30 06:37:54,主世界,manyforts500,21348,106,-5921,使用物品点击方块,minecraft:grass,21348,102,-5921,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:54,主世界,manyforts500,21348,106,-5921,放置方块,minecraft:grass,21348,102,-5921,
2023-04-30 06:37:55,主世界,manyforts500,21348,106,-5921,使用物品点击方块,minecraft:cobbled_deepslate,21348,103,-5921,使用物品：深板岩圆石 类型：minecraft:cobbled_deepslate
2023-04-30 06:37:55,主世界,manyforts500,21348,106,-5921,放置方块,minecraft:cobbled_deepslate,21348,103,-5921,
