时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-08 06:05:47,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-3559776789848482395
2023-04-08 06:07:11,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:07:11,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:07:12,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-13274365590567590694
2023-04-08 06:07:56,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:07:56,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:07:56,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-2072799266167150103
2023-04-08 06:08:42,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:08:42,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:08:42,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-3732738061301866974
2023-04-08 06:09:39,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:09:39,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:09:39,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-12767042798448475384
2023-04-08 06:10:22,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:10:22,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:10:23,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-8029672835146531541
2023-04-08 06:11:21,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:11:21,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:11:21,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-246352703900063422
2023-04-08 06:12:09,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:12:09,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:12:10,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-10410539607399371575
2023-04-08 06:12:51,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:12:51,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:12:52,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-7953409154858905211
2023-04-08 06:13:39,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:13:39,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:13:40,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-15791416430747470910
2023-04-08 06:14:37,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:14:37,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:14:38,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-15287181610612802037
2023-04-08 06:15:22,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:15:22,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:15:23,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-3137497936794301997
2023-04-08 06:16:00,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:16:00,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:16:01,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-18178333956616423598
2023-04-08 06:16:42,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:16:42,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:16:42,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-12168221171003471751
2023-04-08 06:17:25,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:17:25,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:17:26,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-14598919359958084817
2023-04-08 06:18:04,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:18:04,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:18:04,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-5511436646198948845
2023-04-08 06:18:45,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:18:45,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:18:46,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-332409631700961066
2023-04-08 06:19:24,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:19:24,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:19:25,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-12495707920118335165
2023-04-08 06:20:03,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:20:03,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:20:03,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-15125497778891063296
2023-04-08 06:20:45,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:20:45,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:20:46,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-12353382621435195912
2023-04-08 06:21:28,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:21:28,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:21:29,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-17996686373627256424
2023-04-08 06:22:07,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:22:07,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:22:07,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-17432383146504493476
2023-04-08 06:22:52,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:22:52,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:22:52,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-3417567194831862705
2023-04-08 06:23:33,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:23:33,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:23:34,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-2244480128867596883
2023-04-08 06:24:40,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:24:40,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:24:40,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-8304421877419462562
2023-04-08 06:25:23,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:25:23,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:25:23,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-12194975554186273678
2023-04-08 06:26:05,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:26:05,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:26:06,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-862201494963536543
2023-04-08 06:26:43,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:26:43,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:26:43,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-16969188789568663859
2023-04-08 06:27:37,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:27:37,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:27:37,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-3671986792125134507
2023-04-08 06:28:25,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:28:25,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:28:25,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-10250359717441705253
2023-04-08 06:29:09,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:29:09,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:29:09,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-12484167541615120314
2023-04-08 06:29:49,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:29:49,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:29:50,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-4588154585980363151
2023-04-08 06:30:07,主世界,箭,,,,弹射物击中,蜘蛛,3135,64,2580,
2023-04-08 06:30:10,主世界,箭,,,,弹射物击中,蜘蛛,3131,63,2579,
2023-04-08 06:30:12,主世界,箭,,,,弹射物击中,蜘蛛,3125,63,2578,
2023-04-08 06:30:15,主世界,箭,,,,弹射物击中,蜘蛛,3122,63,2576,
2023-04-08 06:30:16,主世界,箭,,,,弹射物击中,蜘蛛,3121,63,2576,
2023-04-08 06:30:17,主世界,箭,,,,弹射物击中,蜘蛛,3120,63,2576,
2023-04-08 06:30:19,主世界,箭,,,,弹射物击中,蜘蛛,3119,63,2576,
2023-04-08 06:30:19,主世界,蜘蛛,3119,63,2576,生物死亡,,,,,由于骷髅的攻击
2023-04-08 06:57:47,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:57:47,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:57:47,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-17290159793020555906
2023-04-08 06:58:18,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:58:18,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:58:18,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-3938823144219822700
2023-04-08 06:59:02,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:59:02,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:59:03,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-78154537594948813
2023-04-08 06:59:43,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 06:59:43,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 06:59:44,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-16743641265579757494
2023-04-08 07:00:18,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:00:18,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:00:18,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-9297663741495234229
2023-04-08 07:00:59,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:00:59,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:00:59,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-9016209442530556112
2023-04-08 07:02:04,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:02:04,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:02:04,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-18345460131547768156
2023-04-08 07:02:43,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:02:43,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:02:44,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-17938987203539165645
2023-04-08 07:03:25,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:03:25,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:03:25,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-1899458630635666460
2023-04-08 07:04:03,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:04:03,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:04:04,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-1244881743855934340
2023-04-08 07:04:43,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:04:43,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:04:43,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-18249441077359333592
2023-04-08 07:05:23,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:05:23,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:05:23,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-13570743562165120413
2023-04-08 07:06:07,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:06:07,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:06:07,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-15686060497851806198
2023-04-08 07:06:51,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:06:51,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:06:51,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-13420042058884180101
2023-04-08 07:07:28,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:07:28,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:07:28,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-17738634574005215123
2023-04-08 07:08:12,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:08:12,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:08:12,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-13877457916092398089
2023-04-08 07:10:02,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:10:02,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:10:03,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-4156488057407883699
2023-04-08 07:11:13,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:11:13,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:11:13,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-5937607770018008153
2023-04-08 07:12:03,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:12:03,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:12:03,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-8628646099054061400
2023-04-08 07:12:51,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:12:51,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:12:52,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-1274379905857559999
2023-04-08 07:13:39,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:13:39,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:13:39,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-11413792782668629681
2023-04-08 07:14:33,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:14:33,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:14:33,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-17173399381630354448
2023-04-08 07:15:22,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:15:22,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:15:22,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-15688026393337423035
2023-04-08 07:16:05,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:16:05,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:16:05,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-18092857619416105434
2023-04-08 07:16:51,主世界,Runcloud14,3136,65,2581,玩家死亡,,,,,
2023-04-08 07:16:51,,Runcloud14,,,,离开服务器,,,,,
2023-04-08 07:16:52,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-5400509941083554608
2023-04-08 07:17:34,主世界,箭,,,,弹射物击中,Runcloud14,3129,65,2590,
2023-04-08 07:17:34,主世界,箭,,,,弹射物击中,掠夺者,3129,63,2589,
2023-04-08 07:17:34,主世界,掠夺者,3129,63,2589,生物死亡,,,,,由于掠夺者的攻击
2023-04-08 07:17:36,主世界,箭,,,,弹射物击中,Runcloud14,3134,65,2585,
2023-04-08 07:17:37,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2580,
2023-04-08 07:17:39,主世界,箭,,,,弹射物击中,蜘蛛,3136,63,2579,
2023-04-08 07:17:40,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:17:42,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:17:43,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:17:45,主世界,箭,,,,弹射物击中,蜘蛛,3136,63,2578,
2023-04-08 07:17:45,主世界,蜘蛛,3136,63,2578,生物死亡,,,,,由于掠夺者的攻击
2023-04-08 07:17:45,主世界,Runcloud14,3136,65,2579,捡起物品,线,3136,63,2578,1个
2023-04-08 07:18:14,主世界,Runcloud14,3129,65,2590,捡起物品,箭,3129,63,2589,2个
2023-04-08 07:18:14,主世界,Runcloud14,3129,65,2590,捡起物品,灾厄村民旗帜,3128,63,2588,1个
2023-04-08 07:18:17,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2581,
2023-04-08 07:18:19,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:21,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:24,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:26,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:28,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:30,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:33,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:35,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:37,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
2023-04-08 07:18:40,主世界,箭,,,,弹射物击中,Runcloud14,3136,65,2579,
