时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-21 18:44:37,主世界,末影人,-50274,64,89,生物死亡,,,,,由于铁傀儡的攻击
2023-04-21 19:27:21,主世界,末影人,-50268,64,65,生物死亡,,,,,由于铁傀儡的攻击
2023-04-22 00:21:26,,QWERTYUIOP6809,,,,开始进服,,,,,xuid=2535437480063047
2023-04-22 00:21:28,主世界,QWERTYUIOP6809,495,65,767,捡起物品,潜影盒,495,63,769,1个
2023-04-22 00:21:41,,VWERTYUIOP6809,,,,开始进服,,,,,xuid=2535456956320353
2023-04-22 00:22:02,主世界,QWERTYUIOP6809,495,65,767,进入服务器,,,,,xuid=2535437480063047
2023-04-22 00:22:18,主世界,QWERTYUIOP6809,487,63,780,捡起物品,铁锭,488,63,779,12个
2023-04-22 00:22:21,主世界,VWERTYUIOP6809,494,65,777,进入服务器,,,,,xuid=2535456956320353
2023-04-22 00:22:28,主世界,QWERTYUIOP6809,491,64,780,捡起物品,龙虾,491,63,781,1个
2023-04-22 00:22:31,主世界,QWERTYUIOP6809,491,64,792,捡起物品,腐肉 2 0.4 1.6秒,492,63,793,2个
2023-04-22 00:22:32,主世界,QWERTYUIOP6809,492,64,796,捡起物品,腐肉 2 0.4 1.6秒,492,63,797,2个
2023-04-22 00:22:35,主世界,QWERTYUIOP6809,495,65,798,使用物品点击方块,minecraft:birch_fence_gate,494,63,797,使用物品：纸 类型：minecraft:paper
2023-04-22 00:22:35,主世界,QWERTYUIOP6809,494,65,798,方块接受玩家互动,minecraft:birch_fence_gate,494,63,797,
2023-04-22 00:22:42,主世界,QWERTYUIOP6809,496,65,769,使用物品点击方块,minecraft:chest,498,64,769,使用物品：纸 类型：minecraft:paper
2023-04-22 00:22:42,主世界,QWERTYUIOP6809,496,65,769,打开容器,minecraft:chest,498,64,769,
2023-04-22 00:22:42,主世界,QWERTYUIOP6809,496,65,770,方块接受玩家互动,minecraft:chest,498,64,769,
2023-04-22 00:22:45,主世界,QWERTYUIOP6809,496,65,769,从容器取出物品,minecraft:chest,498,64,769,从第23号槽 取出19个 钻石
2023-04-22 00:22:46,主世界,VWERTYUIOP6809,494,65,770,攻击,QWERTYUIOP6809,496,65,769,使用物品： 类型：
2023-04-22 00:22:46,主世界,QWERTYUIOP6809,496,65,769,关闭容器,minecraft:chest,498,64,769,
2023-04-22 00:22:46,主世界,QWERTYUIOP6809,496,65,769,使用物品点击方块,minecraft:chest,498,63,768,使用物品：纸 类型：minecraft:paper
2023-04-22 00:22:46,主世界,QWERTYUIOP6809,496,65,769,打开容器,minecraft:chest,498,63,768,
2023-04-22 00:22:46,主世界,QWERTYUIOP6809,496,65,769,方块接受玩家互动,minecraft:chest,498,63,768,
2023-04-22 00:22:48,主世界,QWERTYUIOP6809,496,65,769,从容器取出物品,minecraft:chest,498,63,768,从第38号槽 取出2个 钻石
2023-04-22 00:22:48,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第13号槽 放入3个 火药
2023-04-22 00:22:49,主世界,VWERTYUIOP6809,494,65,767,使用物品点击方块,minecraft:chest,498,64,767,使用物品： 类型：
2023-04-22 00:22:49,主世界,VWERTYUIOP6809,494,65,767,打开容器,minecraft:chest,498,64,767,
2023-04-22 00:22:49,主世界,VWERTYUIOP6809,494,65,767,方块接受玩家互动,minecraft:chest,498,64,767,
2023-04-22 00:22:49,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第34号槽 放入29个 钻石
2023-04-22 00:22:50,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第38号槽 放入1个 甘蔗
2023-04-22 00:22:51,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第41号槽 放入64个 红石粉
2023-04-22 00:22:51,主世界,QWERTYUIOP6809,496,65,769,从容器取出物品,minecraft:chest,498,63,768,从第5号槽 取出9个 腐肉 2 0.4 1.6秒
2023-04-22 00:22:52,主世界,VWERTYUIOP6809,496,65,767,关闭容器,minecraft:chest,498,64,767,
2023-04-22 00:22:54,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第44号槽 放入13个 腐肉 2 0.4 1.6秒
2023-04-22 00:22:55,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第53号槽 放入1个 木棍
2023-04-22 00:22:56,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第52号槽 放入1个 龙虾
2023-04-22 00:22:56,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第51号槽 放入33个 深板岩圆石
2023-04-22 00:22:57,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第50号槽 放入4个 圆石
2023-04-22 00:22:58,主世界,QWERTYUIOP6809,496,65,769,向容器放入物品,minecraft:chest,498,63,768,向第49号槽 放入12个 铁锭
