时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-05-10 06:54:33,,NonTundra947144,,,,开始进服,,,,,xuid=2535439767539353
2023-05-10 06:55:20,主世界,NonTundra947144,-62,65,-62,进入服务器,,,,,xuid=2535439767539353
2023-05-10 06:55:50,主世界,NonTundra947144,-75,67,32,使用物品点击方块,minecraft:chest,-76,64,35,使用物品： 类型：
2023-05-10 06:55:50,主世界,NonTundra947144,-75,67,32,打开容器,minecraft:chest,-76,64,35,
2023-05-10 06:55:50,主世界,NonTundra947144,-75,67,32,方块接受玩家互动,minecraft:chest,-76,64,35,
2023-05-10 06:55:54,主世界,NonTundra947144,-75,67,32,向容器放入物品,minecraft:chest,-76,64,35,向第8号槽 放入4个 玻璃
2023-05-10 06:55:54,主世界,NonTundra947144,-75,67,32,向容器放入物品,minecraft:chest,-76,64,35,向第1号槽 放入4个 巧克力冰淇淋
2023-05-10 06:55:56,主世界,NonTundra947144,-75,67,32,关闭容器,minecraft:chest,-76,64,35,
2023-05-10 06:56:14,主世界,NonTundra947144,-95,65,68,使用物品点击方块,minecraft:birch_wall_sign,-97,64,67,使用物品： 类型：
2023-05-10 06:56:20,主世界,NonTundra947144,-94,65,65,使用物品点击方块,minecraft:grass,-95,62,68,使用物品： 类型：
2023-05-10 06:56:21,主世界,NonTundra947144,-95,65,67,使用物品点击方块,minecraft:grindstone,-98,63,68,使用物品： 类型：
2023-05-10 06:56:21,主世界,NonTundra947144,-95,65,67,方块接受玩家互动,minecraft:grindstone,-98,63,68,
2023-05-10 06:56:21,主世界,NonTundra947144,-95,65,67,打开容器,minecraft:grindstone,-98,63,68,
2023-05-10 06:56:27,主世界,NonTundra947144,-95,65,63,使用物品点击方块,minecraft:brewing_stand,-98,63,62,使用物品： 类型：
2023-05-10 06:56:27,主世界,NonTundra947144,-95,65,63,方块接受玩家互动,minecraft:brewing_stand,-98,63,62,
2023-05-10 06:56:27,主世界,NonTundra947144,-95,65,63,打开容器,minecraft:brewing_stand,-98,63,62,
2023-05-10 06:58:01,主世界,NonTundra947144,-60,68,188,使用物品点击方块,minecraft:chest,-58,66,185,使用物品： 类型：
2023-05-10 06:58:01,主世界,NonTundra947144,-60,68,188,打开容器,minecraft:chest,-58,66,185,
2023-05-10 06:58:01,主世界,NonTundra947144,-60,68,188,方块接受玩家互动,minecraft:chest,-58,66,185,
2023-05-10 06:58:03,主世界,NonTundra947144,-60,68,188,关闭容器,minecraft:chest,-58,66,185,
2023-05-10 06:58:23,主世界,NonTundra947144,-45,68,165,使用物品点击方块,minecraft:chest,-41,66,164,使用物品： 类型：
2023-05-10 06:58:23,主世界,NonTundra947144,-45,68,165,打开容器,minecraft:chest,-41,66,164,
2023-05-10 06:58:23,主世界,NonTundra947144,-45,68,165,方块接受玩家互动,minecraft:chest,-41,66,164,
2023-05-10 06:58:24,主世界,NonTundra947144,-45,68,165,关闭容器,minecraft:chest,-41,66,164,
2023-05-10 06:58:25,主世界,NonTundra947144,-45,68,165,使用物品点击方块,minecraft:wall_sign,-51,67,164,使用物品： 类型：
2023-05-10 06:58:26,主世界,NonTundra947144,-45,68,165,使用物品点击方块,minecraft:chest,-49,67,163,使用物品： 类型：
2023-05-10 06:58:26,主世界,NonTundra947144,-45,68,165,打开容器,minecraft:chest,-49,67,163,
2023-05-10 06:58:26,主世界,NonTundra947144,-45,68,165,方块接受玩家互动,minecraft:chest,-49,67,163,
2023-05-10 06:58:28,主世界,NonTundra947144,-46,68,165,关闭容器,minecraft:chest,-49,67,163,
2023-05-10 06:58:28,主世界,NonTundra947144,-46,68,165,使用物品点击方块,minecraft:chest,-48,66,163,使用物品： 类型：
2023-05-10 06:58:28,主世界,NonTundra947144,-46,68,165,打开容器,minecraft:chest,-48,66,163,
