时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-14 02:34:00,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-10881515848426954623
2023-04-14 02:34:36,,manyforts500,,,,开始进服,,,,,xuid=2535469818631724
2023-04-14 02:35:13,主世界,manyforts500,21337,84,-5854,进入服务器,,,,,xuid=2535469818631724
2023-04-14 02:35:51,主世界,manyforts500,21334,93,-5854,使用物品点击方块,minecraft:grass,21336,93,-5856,使用物品：木镐 +2 59 类型：minecraft:wooden_pickaxe
2023-04-14 02:35:51,主世界,manyforts500,21334,93,-5854,放置方块,minecraft:grass,21336,93,-5856,
2023-04-14 02:36:13,主世界,manyforts500,21322,112,-5904,使用物品点击方块,minecraft:birch_door,21323,111,-5904,使用物品：木镐 +2 59 类型：minecraft:wooden_pickaxe
2023-04-14 02:36:13,主世界,manyforts500,21322,112,-5904,方块接受玩家互动,minecraft:birch_door,21323,111,-5904,
2023-04-14 02:36:14,主世界,manyforts500,21323,113,-5903,使用物品点击方块,minecraft:birch_door,21323,112,-5903,使用物品：木镐 +2 59 类型：minecraft:wooden_pickaxe
2023-04-14 02:36:14,主世界,manyforts500,21322,113,-5903,方块接受玩家互动,minecraft:birch_door,21323,112,-5903,
2023-04-14 02:36:15,主世界,manyforts500,21326,113,-5903,使用物品点击方块,minecraft:birch_door,21323,111,-5903,使用物品：木镐 +2 59 类型：minecraft:wooden_pickaxe
2023-04-14 02:36:15,主世界,manyforts500,21326,113,-5903,方块接受玩家互动,minecraft:birch_door,21323,111,-5903,
2023-04-14 02:36:16,主世界,manyforts500,21326,113,-5903,使用物品点击方块,minecraft:birch_door,21323,112,-5904,使用物品：木镐 +2 59 类型：minecraft:wooden_pickaxe
2023-04-14 02:36:16,主世界,manyforts500,21326,113,-5903,方块接受玩家互动,minecraft:birch_door,21323,112,-5904,
2023-04-14 02:36:17,主世界,manyforts500,21327,113,-5902,使用物品点击方块,strat:crafting_station,21328,111,-5901,使用物品：木镐 +2 59 类型：minecraft:wooden_pickaxe
2023-04-14 02:36:17,主世界,manyforts500,21327,113,-5902,打开容器,strat:crafting_station,21328,111,-5901,
2023-04-14 02:37:55,,manyforts500,,,,离开服务器,,,,,
2023-04-14 02:49:34,,manyforts500,,,,开始进服,,,,,xuid=2535469818631724
2023-04-14 02:50:00,主世界,manyforts500,21327,113,-5902,进入服务器,,,,,xuid=2535469818631724
2023-04-14 02:50:07,主世界,manyforts500,21324,113,-5903,使用物品点击方块,minecraft:planks,21326,110,-5904,使用物品：火把 14 类型：minecraft:torch
2023-04-14 02:50:07,主世界,manyforts500,21324,113,-5903,放置方块,minecraft:planks,21326,110,-5904,
2023-04-14 02:50:09,主世界,manyforts500,21324,113,-5903,使用物品点击方块,minecraft:birch_door,21323,112,-5903,使用物品：火把 14 类型：minecraft:torch
2023-04-14 02:50:09,主世界,manyforts500,21324,113,-5903,方块接受玩家互动,minecraft:birch_door,21323,112,-5903,
2023-04-14 02:50:11,主世界,manyforts500,21322,113,-5902,使用物品点击方块,minecraft:birch_door,21323,112,-5903,使用物品：火把 14 类型：minecraft:torch
2023-04-14 02:50:11,主世界,manyforts500,21322,113,-5902,方块接受玩家互动,minecraft:birch_door,21323,112,-5903,
2023-04-14 02:50:14,主世界,manyforts500,21312,111,-5903,使用物品点击方块,minecraft:grass,21309,108,-5904,使用物品：火把 14 类型：minecraft:torch
2023-04-14 02:50:14,主世界,manyforts500,21312,111,-5903,放置方块,minecraft:grass,21309,108,-5904,
2023-04-14 02:50:17,主世界,manyforts500,21301,106,-5909,使用物品点击方块,minecraft:grass,21297,103,-5911,使用物品：火把 14 类型：minecraft:torch
2023-04-14 02:50:17,主世界,manyforts500,21301,106,-5909,放置方块,minecraft:grass,21297,103,-5911,
2023-04-14 02:50:21,主世界,manyforts500,21283,106,-5909,使用物品点击方块,minecraft:grass,21282,101,-5910,使用物品：火把 14 类型：minecraft:torch
2023-04-14 02:50:21,主世界,manyforts500,21283,106,-5909,放置方块,minecraft:grass,21282,101,-5910,
