时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-07 17:12:19,,RuiMei520,,,,开始进服,,,,,xuid=2535415063495605
2023-04-07 17:12:37,主世界,RuiMei520,960,195,651,进入服务器,,,,,xuid=2535415063495605
2023-04-07 17:12:43,,RuiMei520,,,,离开服务器,,,,,
2023-04-07 22:04:15,,xiaofen6666435,,,,开始进服,,,,,xuid=2535425847467085
2023-04-07 22:04:45,主世界,xiaofen6666435,-67,65,-89,进入服务器,,,,,xuid=2535425847467085
2023-04-07 22:05:22,主世界,xiaofen6666435,-108,65,-124,使用物品点击方块,minecraft:wooden_door,-109,64,-126,使用物品： 类型：
2023-04-07 22:05:22,主世界,xiaofen6666435,-108,65,-124,方块接受玩家互动,minecraft:wooden_door,-109,64,-126,
2023-04-07 22:05:24,主世界,xiaofen6666435,-108,65,-124,使用物品点击方块,minecraft:wooden_door,-108,64,-126,使用物品： 类型：
2023-04-07 22:05:24,主世界,xiaofen6666435,-108,65,-124,方块接受玩家互动,minecraft:wooden_door,-108,64,-126,
2023-04-07 22:05:39,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:39,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:39,主世界,xiaofen6666435,-132,68,-115,使用物品,火把 14,,,,类型：minecraft:torch
2023-04-07 22:05:39,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:39,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,使用物品,火把 14,,,,类型：minecraft:torch
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:40,主世界,xiaofen6666435,-132,68,-115,使用物品,火把 14,,,,类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-132,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-132,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-131,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-131,65,-116,
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-131,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:41,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-131,65,-116,
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-131,65,-117,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-131,65,-117,
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-131,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-131,65,-116,
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,68,-115,使用物品点击方块,minecraft:wooden_slab,-130,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,68,-115,放置方块,minecraft:wooden_slab,-130,65,-116,
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,67,-115,使用物品点击方块,minecraft:wooden_slab,-131,65,-116,使用物品：火把 14 类型：minecraft:torch
2023-04-07 22:05:42,主世界,xiaofen6666435,-132,67,-115,放置方块,minecraft:wooden_slab,-131,65,-116,
