时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-03-27 15:46:59,,RichLi4307,,,,开始进服,,,,,xuid=2535431188612282
2023-03-27 15:47:28,主世界,RichLi4307,14,8,-2,进入服务器,,,,,xuid=2535431188612282
2023-03-27 15:47:35,主世界,RichLi4307,14,8,-2,使用物品,菜单,,,,类型：pa:menu
2023-03-27 15:47:35,主世界,RichLi4307,14,8,-2,食用食物,菜单,,,,
2023-03-27 15:47:35,主世界,RichLi4307,14,8,-2,使用物品,菜单,,,,类型：pa:menu
2023-03-27 15:47:35,主世界,RichLi4307,14,8,-2,食用食物,菜单,,,,
2023-03-27 15:47:36,主世界,RichLi4307,14,8,-2,使用物品,菜单,,,,类型：pa:menu
2023-03-27 15:47:36,主世界,RichLi4307,14,8,-2,食用食物,菜单,,,,
2023-03-27 15:47:37,主世界,RichLi4307,14,8,-2,使用物品,菜单,,,,类型：pa:menu
2023-03-27 15:47:37,主世界,RichLi4307,14,8,-2,食用食物,菜单,,,,
2023-03-27 15:47:39,主世界,RichLi4307,14,8,-2,使用物品,菜单,,,,类型：pa:menu
2023-03-27 15:47:39,主世界,RichLi4307,14,8,-2,食用食物,菜单,,,,
2023-03-27 15:47:40,主世界,RichLi4307,14,8,-2,使用物品,菜单,,,,类型：pa:menu
2023-03-27 15:47:40,主世界,RichLi4307,14,8,-2,食用食物,菜单,,,,
2023-03-27 15:47:41,主世界,RichLi4307,14,8,-2,使用物品,菜单,,,,类型：pa:menu
2023-03-27 15:47:41,主世界,RichLi4307,14,8,-2,食用食物,菜单,,,,
2023-03-27 15:48:27,,RichLi4307,,,,离开服务器,,,,,
2023-03-28 02:07:58,,LodgedSphinx459,,,,开始进服,,,,,xuid=2535407922359972
2023-03-28 02:08:21,末地,LodgedSphinx459,1847,60,-3086,进入服务器,,,,,xuid=2535407922359972
2023-03-28 02:08:24,末地,LodgedSphinx459,1846,61,-3088,捡起物品,末地石,1847,59,-3089,1个
2023-03-28 02:08:30,末地,LodgedSphinx459,1829,60,-3091,使用物品点击方块,minecraft:end_stone,1825,57,-3091,使用物品：水桶 类型：minecraft:water_bucket
2023-03-28 02:08:30,末地,LodgedSphinx459,1829,60,-3091,放置方块,minecraft:end_stone,1825,57,-3091,
2023-03-28 02:08:32,末地,LodgedSphinx459,1826,60,-3086,使用物品点击方块,minecraft:water,1825,58,-3091,使用物品：桶 类型：minecraft:bucket
2023-03-28 02:08:32,末地,LodgedSphinx459,1826,60,-3086,放置方块,minecraft:water,1825,58,-3091,
2023-03-28 02:08:35,末地,LodgedSphinx459,1828,59,-3083,使用物品点击方块,minecraft:end_stone,1827,56,-3083,使用物品：水桶 类型：minecraft:water_bucket
2023-03-28 02:08:35,末地,LodgedSphinx459,1828,59,-3083,放置方块,minecraft:end_stone,1827,56,-3083,
2023-03-28 02:08:38,末地,LodgedSphinx459,1829,59,-3081,攻击,末影人,1831,57,-3082,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:38,末地,LodgedSphinx459,1829,59,-3081,攻击,末影人,1831,58,-3083,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:38,末地,LodgedSphinx459,1829,59,-3081,攻击,末影人,1832,58,-3083,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:38,末地,LodgedSphinx459,1830,59,-3081,攻击,末影人,1832,57,-3084,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:39,末地,LodgedSphinx459,1830,59,-3081,使用物品点击方块,minecraft:end_stone,1833,57,-3087,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:39,末地,LodgedSphinx459,1830,59,-3081,放置方块,minecraft:end_stone,1833,57,-3087,
2023-03-28 02:08:39,末地,LodgedSphinx459,1830,59,-3082,使用物品点击方块,minecraft:end_stone,1834,57,-3086,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:39,末地,LodgedSphinx459,1830,59,-3082,放置方块,minecraft:end_stone,1834,57,-3086,
2023-03-28 02:08:39,末地,LodgedSphinx459,1831,58,-3082,攻击,末影人,1833,57,-3085,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:39,末地,末影人,1833,57,-3085,生物死亡,,,,,由于LodgedSphinx459的攻击
2023-03-28 02:08:39,末地,LodgedSphinx459,1831,57,-3082,使用物品点击方块,minecraft:end_stone,1831,56,-3083,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:39,末地,LodgedSphinx459,1831,57,-3082,放置方块,minecraft:end_stone,1831,56,-3083,
2023-03-28 02:08:39,末地,LodgedSphinx459,1831,55,-3082,使用物品点击方块,minecraft:end_stone,1831,55,-3083,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:39,末地,LodgedSphinx459,1831,55,-3082,放置方块,minecraft:end_stone,1831,55,-3083,
2023-03-28 02:08:40,末地,LodgedSphinx459,1832,54,-3082,使用物品点击方块,minecraft:end_stone,1832,53,-3084,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-03-28 02:08:40,末地,LodgedSphinx459,1832,54,-3082,放置方块,minecraft:end_stone,1832,53,-3084,
2023-03-28 02:08:48,末地,LodgedSphinx459,1829,60,-3082,使用物品点击方块,minecraft:end_stone,1828,56,-3084,使用物品：桶 类型：minecraft:bucket
2023-03-28 02:08:48,末地,LodgedSphinx459,1829,60,-3082,放置方块,minecraft:end_stone,1828,56,-3084,
2023-03-28 02:08:49,末地,LodgedSphinx459,1829,59,-3084,使用物品点击方块,minecraft:end_stone,1826,56,-3084,使用物品：桶 类型：minecraft:bucket
2023-03-28 02:08:49,末地,LodgedSphinx459,1829,59,-3084,放置方块,minecraft:end_stone,1826,56,-3084,
2023-03-28 02:08:50,末地,LodgedSphinx459,1829,59,-3084,使用物品点击方块,minecraft:end_stone,1825,56,-3084,使用物品：桶 类型：minecraft:bucket
2023-03-28 02:08:50,末地,LodgedSphinx459,1829,59,-3084,放置方块,minecraft:end_stone,1825,56,-3084,
