时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-02 01:30:32,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-3835746107890127736
2023-04-02 01:30:32,主世界,Runcloud14,-62,66,-62,进入服务器,,,,,xuid=-17098037954549015016
2023-04-02 01:31:12,主世界,末影水晶,-50242,65,72,爆炸,,,,,
2023-04-02 01:31:13,主世界,末影水晶,-50286,65,100,爆炸,,,,,
2023-04-02 01:31:14,主世界,末影水晶,-50262,65,82,爆炸,,,,,
2023-04-02 01:31:15,主世界,末影水晶,-50256,65,44,爆炸,,,,,
2023-04-02 01:31:16,,,,,,执行后台命令,allowlist add popo2333,,,,
2023-04-02 01:31:16,主世界,末影水晶,-50304,65,102,爆炸,,,,,
2023-04-02 01:31:17,主世界,末影水晶,-50234,65,68,爆炸,,,,,
2023-04-02 01:31:18,主世界,末影水晶,-50236,65,52,爆炸,,,,,
2023-04-02 01:31:18,主世界,末影水晶,-50232,65,50,爆炸,,,,,
2023-04-02 01:31:19,主世界,末影水晶,-50242,65,62,爆炸,,,,,
2023-04-02 01:31:20,主世界,末影水晶,-50306,65,58,爆炸,,,,,
2023-04-02 01:31:21,主世界,末影水晶,-50306,65,34,爆炸,,,,,
2023-04-02 01:31:22,主世界,末影水晶,-50230,65,34,爆炸,,,,,
2023-04-02 01:31:23,主世界,末影水晶,-50304,65,42,爆炸,,,,,
2023-04-02 01:31:23,主世界,末影水晶,-50296,65,48,爆炸,,,,,
2023-04-02 01:31:24,主世界,末影水晶,-50232,65,66,爆炸,,,,,
2023-04-02 01:31:25,主世界,末影水晶,-50272,65,18,爆炸,,,,,
2023-04-02 01:31:26,主世界,末影水晶,-50308,65,66,爆炸,,,,,
2023-04-02 01:31:27,主世界,末影水晶,-50288,65,64,爆炸,,,,,
2023-04-02 01:31:29,主世界,末影水晶,-50234,65,80,爆炸,,,,,
2023-04-02 01:31:30,主世界,末影水晶,-50288,65,68,爆炸,,,,,
2023-04-02 01:31:31,主世界,末影水晶,-50284,65,44,爆炸,,,,,
2023-04-02 01:31:33,主世界,末影水晶,-50244,65,98,爆炸,,,,,
2023-04-02 01:31:34,主世界,末影水晶,-50244,65,96,爆炸,,,,,
2023-04-02 01:31:35,主世界,末影水晶,-50240,65,96,爆炸,,,,,
2023-04-02 01:31:37,主世界,末影水晶,-50280,65,28,爆炸,,,,,
2023-04-02 01:31:38,主世界,末影水晶,-50236,65,52,爆炸,,,,,
2023-04-02 01:31:39,主世界,末影水晶,-50302,65,104,爆炸,,,,,
2023-04-02 01:31:40,主世界,末影水晶,-50280,65,80,爆炸,,,,,
2023-04-02 01:31:41,主世界,末影水晶,-50254,65,70,爆炸,,,,,
2023-04-02 01:31:42,主世界,末影水晶,-50268,65,62,爆炸,,,,,
2023-04-02 01:31:43,主世界,末影水晶,-50240,65,90,爆炸,,,,,
2023-04-02 01:31:44,,,,,,执行后台命令,allowlist add ssww9967,,,,
2023-04-02 01:31:44,主世界,末影水晶,-50304,65,76,爆炸,,,,,
2023-04-02 01:31:45,主世界,末影水晶,-50290,65,52,爆炸,,,,,
2023-04-02 01:31:46,主世界,末影水晶,-50250,65,102,爆炸,,,,,
2023-04-02 01:31:47,主世界,末影水晶,-50286,65,44,爆炸,,,,,
2023-04-02 01:31:48,主世界,末影水晶,-50294,65,44,爆炸,,,,,
2023-04-02 01:31:49,主世界,末影水晶,-50250,65,30,爆炸,,,,,
2023-04-02 01:31:50,主世界,末影水晶,-50276,65,52,爆炸,,,,,
2023-04-02 01:31:51,主世界,末影水晶,-50310,65,64,爆炸,,,,,
