时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-13 19:28:20,主世界,末影人,-50258,67,85,生物死亡,,,,,由于铁傀儡的攻击
2023-04-14 00:01:00,主世界,末影人,-50262,64,88,生物死亡,,,,,由于铁傀儡的攻击
2023-04-14 02:32:05,,manyforts500,,,,开始进服,,,,,xuid=2535469818631724
2023-04-14 02:32:34,主世界,manyforts500,21337,84,-5852,进入服务器,,,,,xuid=2535469818631724
2023-04-14 02:32:56,主世界,manyforts500,21339,83,-5852,使用物品,木镐 +2 59,,,,类型：minecraft:wooden_pickaxe
2023-04-14 02:32:56,主世界,manyforts500,21339,83,-5852,使用物品,木镐 +2 59,,,,类型：minecraft:wooden_pickaxe
2023-04-14 02:32:59,主世界,manyforts500,21339,83,-5851,破坏方块,minecraft:coal_ore,21339,80,-5851,
2023-04-14 02:32:59,主世界,manyforts500,21339,83,-5851,捡起物品,煤炭,21339,81,-5850,1个
2023-04-14 02:33:01,主世界,manyforts500,21339,83,-5851,破坏方块,minecraft:coal_ore,21338,80,-5851,
2023-04-14 02:33:02,主世界,manyforts500,21339,82,-5850,捡起物品,煤炭,21339,80,-5850,1个
2023-04-14 02:33:04,主世界,manyforts500,21340,82,-5850,破坏方块,minecraft:coal_ore,21339,80,-5850,
2023-04-14 02:33:05,主世界,manyforts500,21340,82,-5850,捡起物品,煤炭,21340,80,-5849,1个
2023-04-14 02:33:07,主世界,manyforts500,21340,82,-5850,破坏方块,minecraft:coal_ore,21340,81,-5850,
2023-04-14 02:33:08,主世界,manyforts500,21340,82,-5850,捡起物品,煤炭,21340,81,-5850,1个
2023-04-14 02:33:10,主世界,manyforts500,21340,82,-5850,破坏方块,minecraft:coal_ore,21340,80,-5850,
2023-04-14 02:33:10,主世界,manyforts500,21340,82,-5850,捡起物品,煤炭,21341,81,-5850,1个
2023-04-14 02:33:14,主世界,manyforts500,21338,83,-5852,使用物品,木镐 +2 59,,,,类型：minecraft:wooden_pickaxe
2023-04-14 02:33:15,主世界,manyforts500,21338,83,-5852,破坏方块,minecraft:stone,21339,82,-5854,
2023-04-14 02:33:16,主世界,manyforts500,21339,83,-5852,破坏方块,minecraft:stone,21340,82,-5853,
2023-04-14 02:33:18,主世界,manyforts500,21339,83,-5852,破坏方块,minecraft:stone,21340,82,-5854,
2023-04-14 02:33:18,主世界,manyforts500,21339,83,-5852,捡起物品,圆石,21339,83,-5854,1个
2023-04-14 02:33:18,主世界,manyforts500,21340,84,-5853,捡起物品,圆石,21341,82,-5852,1个
2023-04-14 02:33:18,主世界,manyforts500,21340,84,-5853,捡起物品,圆石,21341,82,-5854,1个
