时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-04-19 22:47:21,主世界,末影人,-50272,67,74,生物死亡,,,,,由于铁傀儡的攻击
2023-04-20 03:44:47,主世界,末影人,-50248,64,93,生物死亡,,,,,由于铁傀儡的攻击
2023-04-20 08:36:27,主世界,末影人,-50284,64,97,生物死亡,,,,,由于铁傀儡的攻击
2023-04-20 11:59:38,,LodgedSphinx459,,,,开始进服,,,,,xuid=2535407922359972
2023-04-20 12:00:37,主世界,LodgedSphinx459,0,303,0,进入服务器,,,,,xuid=2535407922359972
2023-04-20 12:00:48,主世界,LodgedSphinx459,2,303,11,使用物品点击方块,minecraft:wall_sign,2,301,13,使用物品：钻石斧 +6 1561 类型：minecraft:diamond_axe
2023-04-20 12:00:48,主世界,LodgedSphinx459,2,303,11,放置方块,minecraft:wall_sign,2,301,13,
2023-04-20 12:00:49,主世界,LodgedSphinx459,3,303,12,使用物品点击方块,minecraft:polished_blackstone_button,3,302,12,使用物品：钻石斧 +6 1561 类型：minecraft:diamond_axe
2023-04-20 12:00:49,主世界,LodgedSphinx459,3,303,13,方块接受玩家互动,minecraft:polished_blackstone_button,3,302,12,
2023-04-20 12:01:03,主世界,LodgedSphinx459,-50268,66,47,使用物品点击方块,minecraft:barrel,-50269,64,42,使用物品：§a大佬树枝666 类型：minecraft:diamond_sword
2023-04-20 12:01:03,主世界,LodgedSphinx459,-50268,66,47,方块接受玩家互动,minecraft:barrel,-50269,64,42,
2023-04-20 12:01:03,主世界,LodgedSphinx459,-50268,66,47,打开容器,minecraft:barrel,-50269,64,42,
2023-04-20 12:01:04,主世界,LodgedSphinx459,-50268,66,47,关闭容器,minecraft:barrel,-50269,64,42,
2023-04-20 12:01:04,主世界,LodgedSphinx459,-50268,66,47,关闭容器,minecraft:barrel,-50269,64,42,
2023-04-20 12:01:12,主世界,LodgedSphinx459,-50267,66,67,攻击,Noahland109,-50268,66,68,使用物品：钻石斧 +6 1561 类型：minecraft:diamond_axe
2023-04-20 12:01:23,主世界,LodgedSphinx459,-50268,66,44,使用物品,菜单,,,,类型：pa:menu
