时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-03-11 06:06:37,,LodgedSphinx459,,,,开始进服,,,,,xuid=2535407922359972
2023-03-11 06:07:02,,LodgedSphinx459,,,,离开服务器,,,,,
2023-03-11 06:07:10,,LodgedSphinx459,,,,开始进服,,,,,xuid=2535407922359972
2023-03-11 06:07:36,主世界,LodgedSphinx459,18841,70,-28095,进入服务器,,,,,xuid=2535407922359972
2023-03-11 06:07:43,主世界,LodgedSphinx459,18831,70,-28106,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:43,主世界,LodgedSphinx459,18831,70,-28106,食用食物,菜单,,,,
2023-03-11 06:07:45,主世界,LodgedSphinx459,18830,70,-28109,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:45,主世界,LodgedSphinx459,18830,70,-28109,食用食物,菜单,,,,
2023-03-11 06:07:45,主世界,LodgedSphinx459,18827,71,-28113,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:45,主世界,LodgedSphinx459,18827,71,-28113,食用食物,菜单,,,,
2023-03-11 06:07:47,主世界,LodgedSphinx459,18824,72,-28114,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:47,主世界,LodgedSphinx459,18824,72,-28114,食用食物,菜单,,,,
2023-03-11 06:07:48,主世界,LodgedSphinx459,18821,72,-28113,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:48,主世界,LodgedSphinx459,18821,72,-28113,食用食物,菜单,,,,
2023-03-11 06:07:49,主世界,LodgedSphinx459,18819,72,-28112,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:49,主世界,LodgedSphinx459,18819,72,-28112,食用食物,菜单,,,,
2023-03-11 06:07:56,主世界,LodgedSphinx459,18811,76,-28108,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:56,主世界,LodgedSphinx459,18811,76,-28108,食用食物,菜单,,,,
2023-03-11 06:07:56,主世界,LodgedSphinx459,18811,76,-28109,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:56,主世界,LodgedSphinx459,18811,76,-28109,食用食物,菜单,,,,
2023-03-11 06:07:57,主世界,LodgedSphinx459,18811,76,-28108,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:57,主世界,LodgedSphinx459,18811,76,-28108,食用食物,菜单,,,,
2023-03-11 06:07:58,主世界,LodgedSphinx459,18811,76,-28108,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:58,主世界,LodgedSphinx459,18811,76,-28108,食用食物,菜单,,,,
2023-03-11 06:07:59,主世界,LodgedSphinx459,18811,76,-28108,使用物品,菜单,,,,类型：pa:menu
2023-03-11 06:07:59,主世界,LodgedSphinx459,18811,76,-28108,食用食物,菜单,,,,
2023-03-11 06:08:57,主世界,LodgedSphinx459,27565,124,-22445,使用物品,铁剑 +6 250,,,,类型：minecraft:iron_sword
2023-03-11 06:08:57,主世界,LodgedSphinx459,27564,121,-22444,破坏方块,minecraft:leaves,27563,120,-22445,
2023-03-11 06:08:58,主世界,LodgedSphinx459,27565,121,-22444,使用物品点击方块,minecraft:leaves,27564,120,-22444,使用物品：铁剑 +6 250 类型：minecraft:iron_sword
2023-03-11 06:08:58,主世界,LodgedSphinx459,27565,121,-22444,放置方块,minecraft:leaves,27564,120,-22444,
2023-03-11 06:09:00,主世界,LodgedSphinx459,27563,123,-22442,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:00,主世界,LodgedSphinx459,27563,123,-22442,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:02,主世界,LodgedSphinx459,27563,122,-22442,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:02,主世界,LodgedSphinx459,27563,122,-22442,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:02,主世界,LodgedSphinx459,27562,121,-22442,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:02,主世界,LodgedSphinx459,27562,121,-22442,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:14,主世界,LodgedSphinx459,27540,114,-22441,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:14,主世界,LodgedSphinx459,27540,114,-22441,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:16,主世界,LodgedSphinx459,27538,114,-22441,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:16,主世界,LodgedSphinx459,27538,114,-22441,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:17,主世界,LodgedSphinx459,27537,114,-22441,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:17,主世界,LodgedSphinx459,27537,114,-22441,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:17,主世界,LodgedSphinx459,27537,114,-22441,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:17,主世界,LodgedSphinx459,27537,114,-22441,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:32,主世界,LodgedSphinx459,27536,114,-22441,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:32,主世界,LodgedSphinx459,27536,114,-22441,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:34,主世界,LodgedSphinx459,27535,114,-22440,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:34,主世界,LodgedSphinx459,27535,114,-22440,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:34,主世界,LodgedSphinx459,27535,114,-22440,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:34,主世界,LodgedSphinx459,27535,114,-22440,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:09:36,主世界,LodgedSphinx459,27535,114,-22442,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:36,主世界,LodgedSphinx459,27534,114,-22442,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:36,主世界,LodgedSphinx459,27534,114,-22443,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:09:44,主世界,LodgedSphinx459,27532,114,-22442,使用物品点击方块,minecraft:leaves,27528,113,-22442,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:09:44,主世界,LodgedSphinx459,27532,114,-22442,放置方块,minecraft:leaves,27528,113,-22442,
2023-03-11 06:09:50,主世界,LodgedSphinx459,27532,114,-22442,使用物品点击方块,minecraft:leaves,27528,113,-22442,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:09:50,主世界,LodgedSphinx459,27532,114,-22442,放置方块,minecraft:leaves,27528,113,-22442,
2023-03-11 06:11:41,主世界,LodgedSphinx459,27523,120,-22456,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:11:42,主世界,LodgedSphinx459,27523,120,-22456,破坏方块,minecraft:leaves,27523,120,-22456,
2023-03-11 06:11:42,主世界,LodgedSphinx459,27523,120,-22456,破坏方块,minecraft:leaves,27523,120,-22457,
2023-03-11 06:11:43,主世界,LodgedSphinx459,27523,120,-22456,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:11:44,主世界,LodgedSphinx459,27523,120,-22456,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:11:44,主世界,LodgedSphinx459,27523,120,-22456,破坏方块,minecraft:leaves,27523,120,-22458,
2023-03-11 06:11:44,主世界,LodgedSphinx459,27523,120,-22456,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:11:46,主世界,LodgedSphinx459,27523,121,-22459,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:11:47,主世界,LodgedSphinx459,27523,121,-22459,破坏方块,minecraft:leaves,27523,121,-22460,
2023-03-11 06:12:11,主世界,LodgedSphinx459,27524,112,-22542,使用物品点击方块,minecraft:tallgrass,27526,110,-22544,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:12:11,主世界,LodgedSphinx459,27524,112,-22542,放置方块,minecraft:tallgrass,27526,110,-22544,
2023-03-11 06:12:12,主世界,LodgedSphinx459,27524,112,-22546,使用物品点击方块,minecraft:tallgrass,27527,110,-22548,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:12:12,主世界,LodgedSphinx459,27524,112,-22546,放置方块,minecraft:tallgrass,27527,110,-22548,
2023-03-11 06:12:16,主世界,LodgedSphinx459,27525,111,-22570,使用物品点击方块,minecraft:leaves,27525,110,-22571,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:12:16,主世界,LodgedSphinx459,27525,111,-22570,放置方块,minecraft:leaves,27525,110,-22571,
2023-03-11 06:12:28,主世界,LodgedSphinx459,27521,96,-22610,使用物品点击方块,minecraft:tallgrass,27523,94,-22611,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:12:28,主世界,LodgedSphinx459,27521,96,-22610,放置方块,minecraft:tallgrass,27523,94,-22611,
2023-03-11 06:12:29,主世界,LodgedSphinx459,27520,94,-22622,使用物品点击方块,minecraft:leaves,27520,94,-22623,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:12:29,主世界,LodgedSphinx459,27520,94,-22622,放置方块,minecraft:leaves,27520,94,-22623,
2023-03-11 06:13:15,主世界,LodgedSphinx459,27506,84,-22710,使用物品点击方块,minecraft:tallgrass,27506,83,-22711,使用物品：胡萝卜 1.5 1.8 1.6秒 类型：minecraft:carrot
2023-03-11 06:13:15,主世界,LodgedSphinx459,27506,84,-22710,放置方块,minecraft:tallgrass,27506,83,-22711,
2023-03-11 06:13:40,主世界,LodgedSphinx459,27503,93,-22714,使用物品,胡萝卜 1.5 1.8 1.6秒,,,,类型：minecraft:carrot
2023-03-11 06:13:40,主世界,LodgedSphinx459,27503,93,-22714,食用食物,胡萝卜 1.5 1.8 1.6秒,,,,
2023-03-11 06:14:57,主世界,LodgedSphinx459,27512,118,-22899,使用物品,钻石镐 +5 1561 ,,,,类型：minecraft:diamond_pickaxe
2023-03-11 06:14:58,主世界,LodgedSphinx459,27512,118,-22899,使用物品点击方块,minecraft:vine,27512,116,-22900,使用物品：火把 14 类型：minecraft:torch
2023-03-11 06:14:58,主世界,LodgedSphinx459,27512,118,-22899,放置方块,minecraft:vine,27512,116,-22900,
2023-03-11 06:14:59,主世界,LodgedSphinx459,27512,118,-22899,使用物品,钻石镐 +5 1561 ,,,,类型：minecraft:diamond_pickaxe
2023-03-11 06:15:00,主世界,LodgedSphinx459,27512,118,-22899,破坏方块,minecraft:stonebrick,27512,117,-22901,
2023-03-11 06:15:01,主世界,LodgedSphinx459,27512,118,-22899,使用物品,钻石镐 +5 1561 ,,,,类型：minecraft:diamond_pickaxe
2023-03-11 06:15:01,主世界,LodgedSphinx459,27512,118,-22899,破坏方块,minecraft:stonebrick,27513,117,-22901,
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,使用物品点击方块,minecraft:chest,27513,116,-22902,使用物品：钻石镐 +5 1561  类型：minecraft:diamond_pickaxe
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,打开容器,minecraft:chest,27513,116,-22902,
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第19号槽 放入2个 金锭
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第1号槽 放入1个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第9号槽 放入1个 竹子
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第6号槽 放入1个 金锭
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第26号槽 放入3个 骨头
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第25号槽 放入1个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第14号槽 放入4个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第0号槽 放入1个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第10号槽 放入1个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第8号槽 放入2个 竹子
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第5号槽 放入2个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第22号槽 放入6个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第11号槽 放入1个 金锭
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第17号槽 放入1个 金锭
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第16号槽 放入1个 金锭
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第12号槽 放入1个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第24号槽 放入2个 腐肉 2 0.4 1.6秒
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第21号槽 放入1个 骨头
2023-03-11 06:15:02,主世界,LodgedSphinx459,27512,118,-22899,方块接受玩家互动,minecraft:chest,27513,116,-22902,
2023-03-11 06:15:03,主世界,LodgedSphinx459,27512,118,-22899,从容器取出物品,minecraft:chest,27513,116,-22902,从第19号槽 取出2个 金锭
2023-03-11 06:15:03,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第11号槽 放入3个 金锭
2023-03-11 06:15:03,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第11号槽 放入4个 金锭
2023-03-11 06:15:03,主世界,LodgedSphinx459,27512,118,-22899,从容器取出物品,minecraft:chest,27513,116,-22902,从第17号槽 取出1个 金锭
2023-03-11 06:15:03,主世界,LodgedSphinx459,27512,118,-22899,向容器放入物品,minecraft:chest,27513,116,-22902,向第11号槽 放入5个 金锭
2023-03-11 06:15:03,主世界,LodgedSphinx459,27512,118,-22899,从容器取出物品,minecraft:chest,27513,116,-22902,从第16号槽 取出1个 金锭
