时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-24 00:01:59,主世界,qingfengyecengf,91,200,758,使用物品点击方块,minecraft:sea_lantern,91,202,754,使用物品：深板岩瓦台阶 类型：minecraft:deepslate_tile_slab
2023-06-24 00:01:59,主世界,qingfengyecengf,91,200,758,放置方块,minecraft:sea_lantern,91,202,754,
2023-06-24 00:01:59,主世界,qingfengyecengf,91,200,758,使用物品,深板岩瓦台阶,,,,类型：minecraft:deepslate_tile_slab
2023-06-24 00:02:00,主世界,qingfengyecengf,91,200,758,使用物品点击方块,minecraft:deepslate_tile_slab,91,201,754,使用物品：深板岩瓦台阶 类型：minecraft:deepslate_tile_slab
2023-06-24 00:02:00,主世界,qingfengyecengf,91,200,758,放置方块,minecraft:deepslate_tile_slab,91,201,754,
2023-06-24 00:02:00,主世界,qingfengyecengf,91,200,758,使用物品,深板岩瓦台阶,,,,类型：minecraft:deepslate_tile_slab
2023-06-24 00:02:00,主世界,qingfengyecengf,91,200,758,使用物品点击方块,minecraft:deepslate_tile_slab,91,201,755,使用物品：深板岩瓦台阶 类型：minecraft:deepslate_tile_slab
2023-06-24 00:02:00,主世界,qingfengyecengf,91,200,758,放置方块,minecraft:deepslate_tile_slab,91,201,755,
2023-06-24 00:02:00,主世界,qingfengyecengf,91,200,758,使用物品,深板岩瓦台阶,,,,类型：minecraft:deepslate_tile_slab
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,使用物品点击方块,minecraft:sea_lantern,90,202,754,使用物品：深板岩瓦 类型：minecraft:deepslate_tiles
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,放置方块,minecraft:sea_lantern,90,202,754,
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,使用物品,深板岩瓦,,,,类型：minecraft:deepslate_tiles
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,使用物品点击方块,minecraft:deepslate_tiles,90,201,754,使用物品：深板岩瓦 类型：minecraft:deepslate_tiles
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,放置方块,minecraft:deepslate_tiles,90,201,754,
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,使用物品,深板岩瓦,,,,类型：minecraft:deepslate_tiles
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,使用物品点击方块,minecraft:deepslate_tiles,90,201,755,使用物品：深板岩瓦 类型：minecraft:deepslate_tiles
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,放置方块,minecraft:deepslate_tiles,90,201,755,
2023-06-24 00:02:03,主世界,qingfengyecengf,90,200,758,使用物品,深板岩瓦,,,,类型：minecraft:deepslate_tiles
