时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-17 19:03:37,,TawnyBoot322184,,,,开始进服,,,,,xuid=2535416966841950
2023-06-17 19:04:05,主世界,TawnyBoot322184,-63,66,-227,进入服务器,,,,,xuid=2535416966841950
2023-06-17 19:05:10,主世界,TawnyBoot322184,-108,65,-134,使用物品点击方块,minecraft:chest,-109,63,-137,使用物品： 类型：
2023-06-17 19:05:10,主世界,TawnyBoot322184,-108,65,-134,打开容器,minecraft:chest,-109,63,-137,
2023-06-17 19:05:10,主世界,TawnyBoot322184,-108,65,-134,方块接受玩家互动,minecraft:chest,-109,63,-137,
2023-06-17 19:05:12,主世界,TawnyBoot322184,-108,65,-134,关闭容器,minecraft:chest,-109,63,-137,
2023-06-17 19:05:14,主世界,TawnyBoot322184,-109,65,-138,使用物品点击方块,minecraft:chest,-109,63,-141,使用物品： 类型：
2023-06-17 19:05:14,主世界,TawnyBoot322184,-109,65,-138,打开容器,minecraft:chest,-109,63,-141,
2023-06-17 19:05:14,主世界,TawnyBoot322184,-109,65,-138,方块接受玩家互动,minecraft:chest,-109,63,-141,
2023-06-17 19:05:19,主世界,TawnyBoot322184,-109,65,-138,关闭容器,minecraft:chest,-109,63,-141,
2023-06-17 19:05:19,主世界,TawnyBoot322184,-111,65,-138,使用物品点击方块,minecraft:chest,-111,63,-141,使用物品： 类型：
2023-06-17 19:05:19,主世界,TawnyBoot322184,-111,65,-138,打开容器,minecraft:chest,-111,63,-141,
2023-06-17 19:05:19,主世界,TawnyBoot322184,-111,65,-138,方块接受玩家互动,minecraft:chest,-111,63,-141,
2023-06-17 19:05:21,主世界,TawnyBoot322184,-111,65,-138,关闭容器,minecraft:chest,-111,63,-141,
2023-06-17 19:05:21,主世界,TawnyBoot322184,-112,65,-138,使用物品点击方块,minecraft:chest,-113,63,-141,使用物品： 类型：
2023-06-17 19:05:21,主世界,TawnyBoot322184,-112,65,-138,打开容器,minecraft:chest,-113,63,-141,
2023-06-17 19:05:21,主世界,TawnyBoot322184,-112,65,-138,方块接受玩家互动,minecraft:chest,-113,63,-141,
2023-06-17 19:05:24,主世界,TawnyBoot322184,-112,65,-138,关闭容器,minecraft:chest,-113,63,-141,
2023-06-17 19:05:24,主世界,TawnyBoot322184,-112,65,-138,使用物品点击方块,minecraft:chest,-115,63,-141,使用物品： 类型：
2023-06-17 19:05:24,主世界,TawnyBoot322184,-112,65,-138,打开容器,minecraft:chest,-115,63,-141,
2023-06-17 19:05:24,主世界,TawnyBoot322184,-112,65,-138,方块接受玩家互动,minecraft:chest,-115,63,-141,
2023-06-17 19:05:28,主世界,TawnyBoot322184,-112,65,-138,关闭容器,minecraft:chest,-115,63,-141,
2023-06-17 19:05:31,主世界,TawnyBoot322184,-109,66,-137,使用物品点击方块,minecraft:ender_chest,-110,63,-137,使用物品： 类型：
2023-06-17 19:05:31,主世界,TawnyBoot322184,-109,66,-137,打开容器,minecraft:ender_chest,-110,63,-137,
2023-06-17 19:05:31,主世界,TawnyBoot322184,-109,66,-137,方块接受玩家互动,minecraft:ender_chest,-110,63,-137,
2023-06-17 19:05:32,主世界,TawnyBoot322184,-109,66,-137,关闭容器,minecraft:ender_chest,-110,63,-137,
2023-06-17 19:05:49,主世界,TawnyBoot322184,-101,70,-131,使用物品点击方块,minecraft:chest,-98,69,-134,使用物品： 类型：
2023-06-17 19:05:49,主世界,TawnyBoot322184,-101,70,-131,打开容器,minecraft:chest,-98,69,-134,
2023-06-17 19:05:49,主世界,TawnyBoot322184,-101,70,-131,方块接受玩家互动,minecraft:chest,-98,69,-134,
2023-06-17 19:05:51,主世界,TawnyBoot322184,-101,70,-131,关闭容器,minecraft:chest,-98,69,-134,
2023-06-17 19:05:51,主世界,TawnyBoot322184,-101,70,-131,使用物品点击方块,minecraft:chest,-98,69,-133,使用物品： 类型：
