时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-07 02:49:22,,Tianyi5881,,,,开始进服,,,,,xuid=2535464184085653
2023-06-07 02:49:57,主世界,Tianyi5881,-1018,73,-789,进入服务器,,,,,xuid=2535464184085653
2023-06-07 02:50:19,主世界,Tianyi5881,-1024,75,-819,使用物品点击方块,minecraft:trapdoor,-1025,73,-820,使用物品： 类型：
2023-06-07 02:50:19,主世界,Tianyi5881,-1024,75,-819,方块接受玩家互动,minecraft:trapdoor,-1025,73,-820,
2023-06-07 02:50:35,主世界,Tianyi5881,-1026,75,-819,使用物品点击方块,minecraft:trapdoor,-1025,73,-820,使用物品： 类型：
2023-06-07 02:50:35,主世界,Tianyi5881,-1026,75,-819,方块接受玩家互动,minecraft:trapdoor,-1025,73,-820,
2023-06-07 02:50:44,主世界,Tianyi5881,-1027,66,-796,使用物品点击方块,minecraft:chest,-1025,64,-796,使用物品： 类型：
2023-06-07 02:50:44,主世界,Tianyi5881,-1027,66,-796,打开容器,minecraft:chest,-1025,64,-796,
2023-06-07 02:50:44,主世界,Tianyi5881,-1027,66,-796,方块接受玩家互动,minecraft:chest,-1025,64,-796,
2023-06-07 02:50:46,主世界,Tianyi5881,-1027,66,-796,容器 取出物品,minecraft:chest,-1025,64,-796,从第14号槽 取出39个 纸
2023-06-07 02:50:47,主世界,Tianyi5881,-1027,66,-797,关闭容器,minecraft:chest,-1025,64,-796,
2023-06-07 02:50:47,主世界,Tianyi5881,-1027,66,-797,使用物品点击方块,minecraft:chest,-1025,65,-796,使用物品：纸 类型：minecraft:paper
2023-06-07 02:50:47,主世界,Tianyi5881,-1027,66,-797,打开容器,minecraft:chest,-1025,65,-796,
2023-06-07 02:50:47,主世界,Tianyi5881,-1027,66,-797,方块接受玩家互动,minecraft:chest,-1025,65,-796,
2023-06-07 02:50:49,主世界,Tianyi5881,-1027,66,-797,容器 取出物品,minecraft:chest,-1025,65,-796,从第39号槽 取出64个 纸
2023-06-07 02:50:49,主世界,Tianyi5881,-1027,66,-797,容器 取出物品,minecraft:chest,-1025,65,-796,从第12号槽 取出50个 纸
2023-06-07 02:50:50,主世界,Tianyi5881,-1028,66,-797,关闭容器,minecraft:chest,-1025,65,-796,
2023-06-07 02:50:51,主世界,Tianyi5881,-1028,66,-797,使用物品点击方块,minecraft:chest,-1025,64,-798,使用物品：纸 类型：minecraft:paper
2023-06-07 02:50:51,主世界,Tianyi5881,-1028,66,-797,打开容器,minecraft:chest,-1025,64,-798,
2023-06-07 02:50:51,主世界,Tianyi5881,-1028,66,-797,方块接受玩家互动,minecraft:chest,-1025,64,-798,
2023-06-07 02:50:53,主世界,Tianyi5881,-1028,66,-797,关闭容器,minecraft:chest,-1025,64,-798,
2023-06-07 02:50:53,主世界,Tianyi5881,-1028,66,-797,使用物品点击方块,minecraft:chest,-1025,65,-798,使用物品：纸 类型：minecraft:paper
2023-06-07 02:50:53,主世界,Tianyi5881,-1028,66,-797,打开容器,minecraft:chest,-1025,65,-798,
2023-06-07 02:50:53,主世界,Tianyi5881,-1028,66,-797,方块接受玩家互动,minecraft:chest,-1025,65,-798,
2023-06-07 02:50:54,主世界,Tianyi5881,-1028,66,-797,关闭容器,minecraft:chest,-1025,65,-798,
2023-06-07 02:50:55,主世界,Tianyi5881,-1028,66,-797,使用物品点击方块,minecraft:chest,-1025,64,-798,使用物品：纸 类型：minecraft:paper
2023-06-07 02:50:55,主世界,Tianyi5881,-1028,66,-797,打开容器,minecraft:chest,-1025,64,-798,
2023-06-07 02:50:55,主世界,Tianyi5881,-1028,66,-797,方块接受玩家互动,minecraft:chest,-1025,64,-798,
2023-06-07 02:50:58,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-798,从第2号槽 放入30个 纸
2023-06-07 02:50:59,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-798,从第2号槽 放入5个 纸
2023-06-07 02:51:00,主世界,Tianyi5881,-1028,66,-797,容器 取出物品,minecraft:chest,-1025,64,-798,从第1号槽 取出64个 纸
2023-06-07 02:51:02,主世界,Tianyi5881,-1028,66,-797,容器 取出物品,minecraft:chest,-1025,64,-798,从第2号槽 取出5个 纸
2023-06-07 02:51:03,主世界,Tianyi5881,-1028,66,-797,关闭容器,minecraft:chest,-1025,64,-798,
2023-06-07 02:51:04,主世界,Tianyi5881,-1028,66,-797,使用物品点击方块,minecraft:chest,-1025,64,-799,使用物品：纸 类型：minecraft:paper
2023-06-07 02:51:04,主世界,Tianyi5881,-1028,66,-797,打开容器,minecraft:chest,-1025,64,-799,
2023-06-07 02:51:04,主世界,Tianyi5881,-1028,66,-797,方块接受玩家互动,minecraft:chest,-1025,64,-799,
2023-06-07 02:51:06,主世界,Tianyi5881,-1028,66,-797,容器 取出物品,minecraft:chest,-1025,64,-799,从第0号槽 取出1个 甘蔗
2023-06-07 02:51:07,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-799,从第0号槽 放入2个 橡木门
2023-06-07 02:51:08,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-799,从第1号槽 放入2个 橡木栅栏
2023-06-07 02:51:10,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-799,从第2号槽 放入9个 圆石台阶
2023-06-07 02:51:11,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-799,从第3号槽 放入4个 深板岩圆石
2023-06-07 02:51:12,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-799,从第21号槽 放入8个 圆石
2023-06-07 02:51:13,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-799,从第23号槽 放入64个 圆石
2023-06-07 02:51:15,主世界,Tianyi5881,-1028,66,-797,关闭容器,minecraft:chest,-1025,64,-799,
2023-06-07 02:51:15,主世界,Tianyi5881,-1028,66,-797,使用物品点击方块,minecraft:chest,-1025,64,-798,使用物品：纸 类型：minecraft:paper
2023-06-07 02:51:15,主世界,Tianyi5881,-1028,66,-797,打开容器,minecraft:chest,-1025,64,-798,
2023-06-07 02:51:15,主世界,Tianyi5881,-1028,66,-797,方块接受玩家互动,minecraft:chest,-1025,64,-798,
2023-06-07 02:51:17,主世界,Tianyi5881,-1028,66,-797,容器 放入物品,minecraft:chest,-1025,64,-798,从第24号槽 放入64个 深板岩圆石
2023-06-07 02:51:17,主世界,Tianyi5881,-1027,66,-797,关闭容器,minecraft:chest,-1025,64,-798,
2023-06-07 02:51:28,主世界,Tianyi5881,-1024,76,-820,使用物品点击方块,minecraft:trapdoor,-1025,73,-820,使用物品：纸 类型：minecraft:paper
2023-06-07 02:51:28,主世界,Tianyi5881,-1025,76,-820,方块接受玩家互动,minecraft:trapdoor,-1025,73,-820,
2023-06-07 02:52:37,主世界,Tianyi5881,-1053,66,-836,使用物品点击方块,minecraft:grass,-1054,62,-838,使用物品：甘蔗 类型：minecraft:sugar_cane
2023-06-07 02:52:37,主世界,Tianyi5881,-1053,66,-836,放置方块,minecraft:grass,-1054,62,-838,
2023-06-07 02:52:38,主世界,Tianyi5881,-1054,65,-838,使用物品点击方块,minecraft:reeds,-1055,64,-838,使用物品： 类型：
2023-06-07 02:52:40,主世界,Tianyi5881,-1054,65,-838,破坏方块,minecraft:reeds,-1055,64,-838,
2023-06-07 02:52:40,主世界,Tianyi5881,-1054,65,-838,破坏方块,minecraft:reeds,-1056,64,-837,
2023-06-07 02:52:40,主世界,Tianyi5881,-1054,65,-838,破坏方块,minecraft:reeds,-1057,64,-837,
2023-06-07 02:52:40,主世界,Tianyi5881,-1055,65,-837,捡起物品,甘蔗,-1053,64,-837,1个
2023-06-07 02:52:40,主世界,Tianyi5881,-1055,65,-837,破坏方块,minecraft:reeds,-1057,63,-837,
2023-06-07 02:52:40,主世界,Tianyi5881,-1055,65,-837,捡起物品,甘蔗,-1054,65,-838,1个
2023-06-07 02:52:40,主世界,Tianyi5881,-1055,65,-837,破坏方块,minecraft:double_plant,-1058,63,-836,
2023-06-07 02:52:41,主世界,Tianyi5881,-1056,66,-837,捡起物品,甘蔗,-1057,64,-837,1个
2023-06-07 02:52:41,主世界,Tianyi5881,-1056,66,-837,捡起物品,甘蔗,-1055,65,-836,1个
2023-06-07 02:52:41,主世界,Tianyi5881,-1056,66,-837,捡起物品,甘蔗,-1056,65,-836,1个
2023-06-07 02:52:41,主世界,Tianyi5881,-1056,66,-837,捡起物品,甘蔗,-1056,65,-836,1个
2023-06-07 02:52:41,主世界,Tianyi5881,-1056,66,-837,破坏方块,minecraft:reeds,-1058,65,-837,
2023-06-07 02:52:41,主世界,Tianyi5881,-1056,65,-836,捡起物品,甘蔗,-1056,63,-836,1个
2023-06-07 02:52:42,主世界,Tianyi5881,-1056,65,-837,破坏方块,minecraft:reeds,-1058,64,-837,
2023-06-07 02:52:44,主世界,Tianyi5881,-1056,65,-837,使用物品点击方块,minecraft:grass,-1057,62,-837,使用物品：甘蔗 类型：minecraft:sugar_cane
2023-06-07 02:52:44,主世界,Tianyi5881,-1056,65,-837,放置方块,minecraft:grass,-1057,62,-837,
2023-06-07 02:52:44,主世界,Tianyi5881,-1056,65,-837,捡起物品,甘蔗,-1058,63,-836,1个
2023-06-07 02:52:44,主世界,Tianyi5881,-1056,65,-837,捡起物品,甘蔗,-1058,63,-837,1个
2023-06-07 02:52:47,主世界,Tianyi5881,-1058,65,-836,使用物品,甘蔗,,,,类型：minecraft:sugar_cane
2023-06-07 02:52:47,主世界,Tianyi5881,-1058,65,-836,破坏方块,minecraft:reeds,-1059,64,-837,
2023-06-07 02:52:47,主世界,Tianyi5881,-1058,65,-836,破坏方块,minecraft:reeds,-1060,64,-836,
2023-06-07 02:52:47,主世界,Tianyi5881,-1059,65,-836,破坏方块,minecraft:reeds,-1061,64,-836,
2023-06-07 02:52:47,主世界,Tianyi5881,-1059,65,-836,破坏方块,minecraft:reeds,-1062,64,-836,
2023-06-07 02:52:47,主世界,Tianyi5881,-1059,65,-836,捡起物品,甘蔗,-1058,64,-836,1个
2023-06-07 02:52:47,主世界,Tianyi5881,-1059,65,-836,捡起物品,甘蔗,-1059,65,-837,1个
2023-06-07 02:52:47,主世界,Tianyi5881,-1059,65,-836,破坏方块,minecraft:reeds,-1063,64,-836,
2023-06-07 02:52:48,主世界,Tianyi5881,-1059,65,-836,使用物品,甘蔗,,,,类型：minecraft:sugar_cane
2023-06-07 02:52:48,主世界,Tianyi5881,-1059,65,-836,捡起物品,甘蔗,-1059,65,-836,1个
2023-06-07 02:52:48,主世界,Tianyi5881,-1059,65,-836,捡起物品,甘蔗,-1060,64,-835,1个
2023-06-07 02:52:48,主世界,Tianyi5881,-1059,65,-836,捡起物品,甘蔗,-1060,65,-835,1个
2023-06-07 02:52:48,主世界,Tianyi5881,-1060,65,-835,捡起物品,甘蔗,-1061,64,-836,1个
2023-06-07 02:52:48,主世界,Tianyi5881,-1060,65,-835,捡起物品,甘蔗,-1062,63,-835,1个
2023-06-07 02:52:48,主世界,Tianyi5881,-1061,65,-835,捡起物品,甘蔗,-1062,63,-836,1个
2023-06-07 02:52:48,主世界,Tianyi5881,-1061,65,-835,捡起物品,甘蔗,-1062,64,-835,1个
2023-06-07 02:52:49,主世界,Tianyi5881,-1061,65,-835,捡起物品,甘蔗,-1063,63,-836,1个
2023-06-07 02:52:49,主世界,Tianyi5881,-1062,65,-835,使用物品,甘蔗,,,,类型：minecraft:sugar_cane
2023-06-07 02:52:49,主世界,Tianyi5881,-1062,65,-835,破坏方块,minecraft:reeds,-1064,64,-835,
2023-06-07 02:52:49,主世界,Tianyi5881,-1063,65,-834,破坏方块,minecraft:reeds,-1065,64,-835,
2023-06-07 02:52:49,主世界,Tianyi5881,-1063,65,-834,破坏方块,minecraft:reeds,-1066,64,-835,
2023-06-07 02:52:49,主世界,Tianyi5881,-1063,65,-834,破坏方块,minecraft:reeds,-1067,64,-835,
2023-06-07 02:52:50,主世界,Tianyi5881,-1063,65,-834,捡起物品,甘蔗,-1063,65,-834,1个
2023-06-07 02:52:50,主世界,Tianyi5881,-1064,65,-834,捡起物品,甘蔗,-1065,63,-834,1个
2023-06-07 02:52:50,主世界,Tianyi5881,-1064,65,-834,捡起物品,甘蔗,-1065,63,-834,1个
2023-06-07 02:52:50,主世界,Tianyi5881,-1064,65,-834,捡起物品,甘蔗,-1065,63,-834,1个
2023-06-07 02:52:50,主世界,Tianyi5881,-1064,65,-834,捡起物品,甘蔗,-1065,63,-835,1个
2023-06-07 02:52:51,主世界,Tianyi5881,-1064,65,-834,捡起物品,甘蔗,-1065,63,-834,1个
2023-06-07 02:52:51,主世界,Tianyi5881,-1066,65,-834,使用物品,甘蔗,,,,类型：minecraft:sugar_cane
2023-06-07 02:52:51,主世界,Tianyi5881,-1066,65,-834,破坏方块,minecraft:reeds,-1068,64,-834,
