时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-05-24 02:18:46,主世界,Noahland109,-50268,66,66,玩家死亡,,,,,
2023-05-24 02:18:46,,Noahland109,,,,离开服务器,,,,,
2023-05-24 02:18:50,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-5693147477872607331
2023-05-24 02:18:53,主世界,Noahland109,-50269,66,66,玩家死亡,,,,,
2023-05-24 02:18:53,,Noahland109,,,,离开服务器,,,,,
2023-05-24 02:18:58,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-17029949725809560821
2023-05-24 11:05:48,,UltimoFawn56770,,,,开始进服,,,,,xuid=2535412971216763
2023-05-24 11:06:24,主世界,UltimoFawn56770,-210,69,-254,进入服务器,,,,,xuid=2535412971216763
2023-05-24 11:06:30,主世界,UltimoFawn56770,-207,70,-256,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:06:30,主世界,UltimoFawn56770,-207,70,-256,进食,面包 2.5 3 1.6秒,,,,
2023-05-24 11:06:32,主世界,UltimoFawn56770,-207,70,-255,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:06:32,主世界,UltimoFawn56770,-207,70,-255,进食,面包 2.5 3 1.6秒,,,,
2023-05-24 11:06:32,主世界,UltimoFawn56770,-207,70,-255,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:06:32,主世界,UltimoFawn56770,-207,70,-255,进食,面包 2.5 3 1.6秒,,,,
2023-05-24 11:06:34,主世界,UltimoFawn56770,-207,70,-255,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:06:34,主世界,UltimoFawn56770,-207,70,-255,进食,面包 2.5 3 1.6秒,,,,
2023-05-24 11:06:34,主世界,UltimoFawn56770,-207,70,-255,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:06:34,主世界,UltimoFawn56770,-207,70,-255,进食,面包 2.5 3 1.6秒,,,,
2023-05-24 11:10:03,主世界,UltimoFawn56770,-914,64,-280,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:03,主世界,UltimoFawn56770,-915,64,-280,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:03,主世界,UltimoFawn56770,-916,64,-280,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:03,主世界,UltimoFawn56770,-917,64,-280,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:04,主世界,UltimoFawn56770,-918,64,-280,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:45,主世界,UltimoFawn56770,-1077,64,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:45,主世界,UltimoFawn56770,-1078,64,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:45,主世界,UltimoFawn56770,-1079,64,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:46,主世界,UltimoFawn56770,-1080,63,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:46,主世界,UltimoFawn56770,-1081,63,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:46,主世界,UltimoFawn56770,-1082,62,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:46,主世界,UltimoFawn56770,-1083,62,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:47,主世界,UltimoFawn56770,-1084,61,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:47,主世界,UltimoFawn56770,-1085,61,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:47,主世界,UltimoFawn56770,-1085,60,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:47,主世界,UltimoFawn56770,-1086,60,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:47,主世界,UltimoFawn56770,-1087,60,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:48,主世界,UltimoFawn56770,-1088,59,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:48,主世界,UltimoFawn56770,-1089,59,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:48,主世界,UltimoFawn56770,-1090,58,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:48,主世界,UltimoFawn56770,-1091,58,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:49,主世界,UltimoFawn56770,-1092,57,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:49,主世界,UltimoFawn56770,-1093,58,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:49,主世界,UltimoFawn56770,-1094,58,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:49,主世界,UltimoFawn56770,-1094,59,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:50,主世界,UltimoFawn56770,-1095,59,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:50,主世界,UltimoFawn56770,-1096,60,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:50,主世界,UltimoFawn56770,-1097,60,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:50,主世界,UltimoFawn56770,-1098,61,-276,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:50,主世界,UltimoFawn56770,-1099,61,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:51,主世界,UltimoFawn56770,-1100,62,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:51,主世界,UltimoFawn56770,-1101,62,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:51,主世界,UltimoFawn56770,-1102,62,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:51,主世界,UltimoFawn56770,-1103,62,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:52,主世界,UltimoFawn56770,-1103,62,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:52,主世界,UltimoFawn56770,-1104,62,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:52,主世界,UltimoFawn56770,-1105,63,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:52,主世界,UltimoFawn56770,-1106,63,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:53,主世界,UltimoFawn56770,-1107,63,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:53,主世界,UltimoFawn56770,-1108,64,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:53,主世界,UltimoFawn56770,-1109,64,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:53,主世界,UltimoFawn56770,-1110,64,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:54,主世界,UltimoFawn56770,-1111,64,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:54,主世界,UltimoFawn56770,-1112,64,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:54,主世界,UltimoFawn56770,-1113,64,-275,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:54,主世界,UltimoFawn56770,-1113,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:55,主世界,UltimoFawn56770,-1115,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:55,主世界,UltimoFawn56770,-1115,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:55,主世界,UltimoFawn56770,-1116,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:55,主世界,UltimoFawn56770,-1117,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:55,主世界,UltimoFawn56770,-1118,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:56,主世界,UltimoFawn56770,-1119,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:56,主世界,UltimoFawn56770,-1120,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:56,主世界,UltimoFawn56770,-1120,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:56,主世界,UltimoFawn56770,-1121,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:57,主世界,UltimoFawn56770,-1122,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:57,主世界,UltimoFawn56770,-1123,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:57,主世界,UltimoFawn56770,-1124,64,-274,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:57,主世界,UltimoFawn56770,-1125,63,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:57,主世界,UltimoFawn56770,-1126,63,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:58,主世界,UltimoFawn56770,-1127,63,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:58,主世界,UltimoFawn56770,-1128,63,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:58,主世界,UltimoFawn56770,-1128,62,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:58,主世界,UltimoFawn56770,-1129,62,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:59,主世界,UltimoFawn56770,-1130,62,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:59,主世界,UltimoFawn56770,-1130,61,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:59,主世界,UltimoFawn56770,-1131,61,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:59,主世界,UltimoFawn56770,-1133,60,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:10:59,主世界,UltimoFawn56770,-1134,60,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:00,主世界,UltimoFawn56770,-1135,59,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:00,主世界,UltimoFawn56770,-1135,59,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:00,主世界,UltimoFawn56770,-1136,59,-273,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:00,主世界,UltimoFawn56770,-1137,60,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:01,主世界,UltimoFawn56770,-1138,60,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:01,主世界,UltimoFawn56770,-1139,61,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:01,主世界,UltimoFawn56770,-1140,62,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:01,主世界,UltimoFawn56770,-1141,62,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:01,主世界,UltimoFawn56770,-1142,63,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:02,主世界,UltimoFawn56770,-1142,63,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:02,主世界,UltimoFawn56770,-1143,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:02,主世界,UltimoFawn56770,-1144,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:02,主世界,UltimoFawn56770,-1145,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:03,主世界,UltimoFawn56770,-1146,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:03,主世界,UltimoFawn56770,-1147,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:03,主世界,UltimoFawn56770,-1148,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:03,主世界,UltimoFawn56770,-1149,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:04,主世界,UltimoFawn56770,-1150,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:04,主世界,UltimoFawn56770,-1151,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:04,主世界,UltimoFawn56770,-1151,64,-272,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:04,主世界,UltimoFawn56770,-1153,64,-271,破坏方块,minecraft:tallgrass,-1156,63,-274,
2023-05-24 11:11:04,主世界,UltimoFawn56770,-1153,64,-271,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:05,主世界,UltimoFawn56770,-1154,64,-271,使用物品,面包 2.5 3 1.6秒,,,,类型：minecraft:bread
2023-05-24 11:11:27,主世界,箭,,,,弹射物击中,UltimoFawn56770,-1224,77,-270,
2023-05-24 11:11:51,主世界,UltimoFawn56770,-1316,71,-281,使用物品点击方块,minecraft:grass,-1317,68,-283,使用物品：面包 2.5 3 1.6秒 类型：minecraft:bread
2023-05-24 11:11:51,主世界,UltimoFawn56770,-1316,71,-281,放置方块,minecraft:grass,-1317,68,-283,
2023-05-24 11:13:04,主世界,UltimoFawn56770,-1563,66,-279,使用物品点击方块,minecraft:grass,-1566,63,-280,使用物品：工作台 类型：minecraft:crafting_table
2023-05-24 11:13:04,主世界,UltimoFawn56770,-1563,66,-279,放置方块,minecraft:grass,-1566,63,-280,
2023-05-24 11:13:04,主世界,UltimoFawn56770,-1563,66,-279,使用物品点击方块,minecraft:crafting_table,-1566,64,-280,使用物品： 类型：
2023-05-24 11:13:04,主世界,UltimoFawn56770,-1563,66,-279,打开容器,minecraft:crafting_table,-1566,64,-280,
2023-05-24 11:13:15,主世界,UltimoFawn56770,-1563,66,-279,使用物品,深色橡木船,,,,类型：minecraft:dark_oak_boat
2023-05-24 11:13:19,主世界,UltimoFawn56770,-1564,66,-279,破坏方块,minecraft:crafting_table,-1566,64,-280,
2023-05-24 11:13:20,主世界,UltimoFawn56770,-1564,66,-280,捡起物品,工作台,-1565,64,-279,1个
2023-05-24 11:13:31,主世界,UltimoFawn56770,-1624,65,-279,使用物品点击方块,minecraft:water,-1627,62,-280,使用物品：深色橡木船 类型：minecraft:dark_oak_boat
2023-05-24 11:13:55,主世界,UltimoFawn56770,-1761,64,-272,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:55,主世界,UltimoFawn56770,-1762,64,-272,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:56,主世界,UltimoFawn56770,-1762,64,-272,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:56,主世界,UltimoFawn56770,-1762,64,-272,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:56,主世界,UltimoFawn56770,-1762,64,-272,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:56,主世界,UltimoFawn56770,-1762,64,-272,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:57,主世界,UltimoFawn56770,-1762,64,-273,使用物品点击方块,minecraft:dirt,-1764,61,-274,使用物品： 类型：
2023-05-24 11:13:57,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:58,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:58,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:58,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:58,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:59,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:59,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:59,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:59,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:13:59,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:00,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:00,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:00,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:01,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:01,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:01,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:01,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:02,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:02,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:02,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:02,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:02,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:03,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:03,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:03,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:03,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:04,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:04,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:04,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:04,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:05,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:05,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:05,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:05,主世界,UltimoFawn56770,-1762,64,-273,攻击,船,-1762,63,-272,使用物品： 类型：
2023-05-24 11:14:06,主世界,UltimoFawn56770,-1762,64,-273,使用物品点击方块,minecraft:dirt,-1765,61,-273,使用物品： 类型：
2023-05-24 11:14:06,主世界,UltimoFawn56770,-1762,64,-273,捡起物品,深色橡木船,-1761,63,-273,1个
2023-05-24 11:15:25,主世界,UltimoFawn56770,-1995,64,-410,使用物品点击方块,minecraft:water,-1995,62,-411,使用物品：深色橡木船 类型：minecraft:dark_oak_boat
2023-05-24 11:15:26,主世界,UltimoFawn56770,-1995,64,-410,使用物品点击方块,minecraft:water,-1997,62,-413,使用物品：深色橡木船 类型：minecraft:dark_oak_boat
2023-05-24 11:19:23,主世界,三叉戟,,,,弹射物击中,UltimoFawn56770,-3108,64,-854,
2023-05-24 11:19:26,主世界,三叉戟,,,,弹射物击中,UltimoFawn56770,-3108,64,-854,
2023-05-24 11:19:26,主世界,UltimoFawn56770,-3108,64,-854,玩家死亡,,,,,
