时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-21 19:46:23,主世界,胡萝卜,-5,75,313,破坏耕地,minecraft:farm_land,-5,74,312,
2023-06-21 19:46:23,主世界,胡萝卜,-2,75,313,破坏耕地,minecraft:farm_land,-2,74,312,
2023-06-21 19:46:24,主世界,胡萝卜,-5,75,311,破坏耕地,minecraft:farm_land,-5,74,311,
2023-06-21 19:46:24,主世界,胡萝卜,-4,75,312,破坏耕地,minecraft:farm_land,-4,74,311,
2023-06-21 19:46:24,主世界,胡萝卜,-4,75,312,破坏耕地,minecraft:farm_land,-5,74,311,
2023-06-21 19:46:24,主世界,胡萝卜,-4,75,311,破坏耕地,minecraft:farm_land,-5,74,311,
2023-06-21 19:46:24,主世界,胡萝卜,-5,75,310,破坏耕地,minecraft:farm_land,-5,74,309,
2023-06-21 19:46:24,主世界,胡萝卜,-5,75,309,破坏耕地,minecraft:farm_land,-5,74,308,
2023-06-21 19:46:24,主世界,胡萝卜,-4,75,309,破坏耕地,minecraft:farm_land,-5,74,308,
2023-06-21 19:46:25,主世界,胡萝卜,-3,75,312,破坏耕地,minecraft:farm_land,-4,74,311,
2023-06-21 19:46:25,主世界,胡萝卜,-2,75,311,破坏耕地,minecraft:farm_land,-3,74,311,
2023-06-21 19:46:25,主世界,胡萝卜,-4,75,308,破坏耕地,minecraft:farm_land,-5,74,307,
2023-06-21 19:46:25,主世界,胡萝卜,-1,75,312,破坏耕地,minecraft:farm_land,-2,74,311,
2023-06-21 19:46:25,主世界,胡萝卜,-7,74,306,破坏耕地,minecraft:farm_land,-8,73,305,
2023-06-21 19:46:25,主世界,胡萝卜,-5,74,305,破坏耕地,minecraft:farm_land,-6,73,305,
2023-06-21 19:46:26,主世界,胡萝卜,-4,74,305,破坏耕地,minecraft:farm_land,-5,73,304,
2023-06-21 19:46:26,主世界,胡萝卜,-5,74,304,破坏耕地,minecraft:farm_land,-5,73,303,
2023-06-21 19:46:26,主世界,胡萝卜,-2,74,304,破坏耕地,minecraft:farm_land,-2,73,304,
2023-06-21 19:46:26,主世界,胡萝卜,-1,74,305,破坏耕地,minecraft:farm_land,-2,73,304,
2023-06-21 19:46:26,主世界,胡萝卜,-1,74,305,破坏耕地,minecraft:farm_land,-2,73,304,
2023-06-21 19:46:27,主世界,胡萝卜,-1,74,304,破坏耕地,minecraft:farm_land,-1,73,304,
2023-06-21 19:46:27,主世界,胡萝卜,-7,73,298,破坏耕地,minecraft:farm_land,-8,72,297,
2023-06-21 19:46:27,主世界,胡萝卜,-5,73,298,破坏耕地,minecraft:farm_land,-6,72,297,
2023-06-21 19:46:27,主世界,胡萝卜,-8,73,299,破坏耕地,minecraft:farm_land,-8,72,298,
2023-06-21 19:46:27,主世界,胡萝卜,-6,73,298,破坏耕地,minecraft:farm_land,-7,72,298,
2023-06-21 19:46:27,主世界,胡萝卜,-8,73,298,破坏耕地,minecraft:farm_land,-8,72,297,
2023-06-21 19:46:28,主世界,胡萝卜,-4,74,300,破坏耕地,minecraft:farm_land,-4,73,300,
2023-06-21 19:46:28,主世界,胡萝卜,-3,75,312,破坏耕地,minecraft:farm_land,-4,74,311,
2023-06-21 19:46:28,主世界,胡萝卜,-4,73,298,破坏耕地,minecraft:farm_land,-5,72,297,
2023-06-21 19:46:28,主世界,胡萝卜,-4,73,297,破坏耕地,minecraft:farm_land,-4,72,297,
2023-06-21 19:46:28,主世界,胡萝卜,-4,73,298,破坏耕地,minecraft:farm_land,-4,72,297,
2023-06-21 19:46:28,主世界,胡萝卜,-1,73,299,破坏耕地,minecraft:farm_land,-1,72,298,
2023-06-21 19:46:28,主世界,胡萝卜,-2,73,297,破坏耕地,minecraft:farm_land,-3,72,297,
2023-06-21 19:46:29,主世界,胡萝卜,-2,73,297,破坏耕地,minecraft:farm_land,-2,72,297,
2023-06-21 19:46:29,主世界,胡萝卜,-0,73,298,破坏耕地,minecraft:farm_land,-1,72,297,
2023-06-21 19:46:29,主世界,胡萝卜,-2,73,298,破坏耕地,minecraft:farm_land,-2,72,297,
2023-06-21 19:46:29,主世界,胡萝卜,-1,73,298,破坏耕地,minecraft:farm_land,-1,72,297,
2023-06-21 19:46:29,主世界,胡萝卜,-6,72,292,破坏耕地,minecraft:farm_land,-7,71,291,
2023-06-21 19:46:29,主世界,胡萝卜,-7,72,291,破坏耕地,minecraft:farm_land,-7,71,291,
2023-06-21 19:46:31,主世界,胡萝卜,0,72,288,破坏耕地,minecraft:farm_land,-1,71,288,
2023-06-21 19:46:31,主世界,胡萝卜,-1,72,289,破坏耕地,minecraft:farm_land,-1,71,288,
2023-06-21 19:46:31,主世界,胡萝卜,-1,72,289,破坏耕地,minecraft:farm_land,-2,71,288,
2023-06-21 19:46:31,主世界,胡萝卜,-3,72,286,破坏耕地,minecraft:farm_land,-3,71,286,
2023-06-21 19:46:31,主世界,胡萝卜,-1,72,288,破坏耕地,minecraft:farm_land,-2,71,287,
2023-06-21 19:46:32,主世界,胡萝卜,-5,73,295,破坏耕地,minecraft:farm_land,-5,72,294,
2023-06-21 19:46:34,主世界,胡萝卜,-1,73,298,破坏耕地,minecraft:farm_land,-1,72,297,
2023-06-21 19:52:54,,,,,,执行后台命令,,,,,
2023-06-21 20:33:28,,RichLi4307,,,,开始进服,,,,,xuid=2535431188612282
2023-06-21 20:33:38,,RichLi4307,,,,离开服务器,,,,,
2023-06-21 20:33:49,,RichLi4307,,,,开始进服,,,,,xuid=2535431188612282
2023-06-21 20:34:08,主世界,RichLi4307,-51,66,17,进入服务器,,,,,xuid=2535431188612282
2023-06-21 20:34:13,主世界,RichLi4307,-51,66,17,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-21 20:34:13,主世界,RichLi4307,-51,66,17,进食,紫铜速射炮,,,,
