时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-22 10:36:32,,,,,,执行后台命令,list,,,,
2023-06-22 10:36:32,,,,,,执行后台命令,list,,,,
2023-06-22 10:37:38,,RichLi4307,,,,开始进服,,,,,xuid=2535431188612282
2023-06-22 10:38:00,主世界,RichLi4307,-30,79,13,进入服务器,,,,,xuid=2535431188612282
2023-06-22 10:38:01,主世界,村民,-41,64,-33,破坏耕地,minecraft:farm_land,-41,63,-34,
2023-06-22 10:38:29,,RichLi4307,,,,离开服务器,,,,,
2023-06-22 10:39:01,,,,,,执行后台命令,stop,,,,
2023-06-22 17:19:37,,RichLi4307,,,,开始进服,,,,,xuid=2535431188612282
2023-06-22 17:19:43,主世界,村民,-36,64,-34,破坏耕地,minecraft:farm_land,-37,63,-34,
2023-06-22 17:19:58,主世界,RichLi4307,-51,66,17,进入服务器,,,,,xuid=2535431188612282
2023-06-22 17:20:19,主世界,RichLi4307,-2,73,-1,使用物品,菜单,,,,类型：pa:menu
2023-06-22 17:20:19,主世界,RichLi4307,-2,73,-1,进食,菜单,,,,
2023-06-22 17:20:26,主世界,RichLi4307,0,51,0,玩家死亡,,,,,
2023-06-22 17:20:27,主世界,RichLi4307,0,51,0,重生,,,,,
2023-06-22 17:20:41,主世界,RichLi4307,-276,179,2,使用物品,菜单,,,,类型：pa:menu
2023-06-22 17:20:47,主世界,RichLi4307,-1,303,12,使用物品点击方块,minecraft:polished_blackstone_button,-2,302,13,使用物品：钻石剑 类型：minecraft:diamond_sword
2023-06-22 17:20:47,主世界,RichLi4307,-1,303,12,方块接受玩家互动,minecraft:polished_blackstone_button,-2,302,13,
2023-06-22 17:21:34,主世界,RichLi4307,24,85,7,攻击,entity.dp_foods_plus:hog.name,23,83,8,使用物品：钻石剑 类型：minecraft:diamond_sword
2023-06-22 17:21:35,主世界,RichLi4307,23,85,7,攻击,entity.dp_foods_plus:hog.name,23,83,7,使用物品：钻石剑 类型：minecraft:diamond_sword
2023-06-22 17:21:35,主世界,entity.dp_foods_plus:hog.name,23,83,7,生物死亡,,,,,由于RichLi4307的攻击
2023-06-22 17:21:36,主世界,RichLi4307,23,85,7,捡起物品,item.dp_foods_plus:ham.name,24,83,7,1个
2023-06-22 17:21:57,主世界,RichLi4307,-61,66,33,攻击,entity.dp_foods_plus:bull.name,-61,64,35,使用物品：钻石剑 类型：minecraft:diamond_sword
