时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-05-20 00:26:35,,,,,,执行后台命令,list,,,,
2023-05-20 09:46:21,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 09:46:21,,Noahland109,,,,离开服务器,,,,,
2023-05-20 09:46:21,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-11330839253166580411
2023-05-20 09:46:50,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 09:46:50,,Noahland109,,,,离开服务器,,,,,
2023-05-20 09:46:50,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-9026133339097321614
2023-05-20 09:47:29,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 09:47:29,,Noahland109,,,,离开服务器,,,,,
2023-05-20 09:47:30,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-6463416278464360954
2023-05-20 10:05:57,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 10:05:57,,Noahland109,,,,离开服务器,,,,,
2023-05-20 10:05:58,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-3618088343140478519
2023-05-20 10:06:18,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 10:06:18,,Noahland109,,,,离开服务器,,,,,
2023-05-20 10:06:19,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-18150526205696066388
2023-05-20 10:06:35,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 10:06:35,,Noahland109,,,,离开服务器,,,,,
2023-05-20 10:06:36,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-8325505864709334431
2023-05-20 16:48:17,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 16:48:17,,Noahland109,,,,离开服务器,,,,,
2023-05-20 16:48:17,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-14988914464578742392
2023-05-20 22:49:23,,RichLi4307,,,,开始进服,,,,,xuid=2535431188612282
2023-05-20 22:49:47,主世界,RichLi4307,-58,66,20,进入服务器,,,,,xuid=2535431188612282
2023-05-20 22:51:32,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:33,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:33,主世界,entity.pa:ll.name,-47,64,5,爆炸,,,,,
2023-05-20 22:51:33,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:33,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:33,主世界,entity.pa:ll.name,-47,64,5,爆炸,,,,,
2023-05-20 22:51:33,主世界,entity.pa:ll.name,-45,64,1,爆炸,,,,,
2023-05-20 22:51:33,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:34,主世界,entity.pa:ll.name,-46,64,-0,爆炸,,,,,
2023-05-20 22:51:34,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:34,主世界,entity.pa:ll.name,-47,64,-1,爆炸,,,,,
2023-05-20 22:51:34,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:34,主世界,entity.pa:ll.name,-47,64,-1,爆炸,,,,,
2023-05-20 22:51:34,主世界,RichLi4307,-58,66,20,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-05-20 22:51:35,主世界,entity.pa:ll.name,-45,64,-7,爆炸,,,,,
2023-05-20 22:51:35,主世界,entity.pa:ll.name,,,,弹射物击中,兔子,-51,64,1,
2023-05-20 22:51:35,主世界,兔子,-51,64,1,生物死亡,,,,,由于RichLi4307的攻击
2023-05-20 22:51:35,主世界,entity.pa:ll.name,-50,64,-1,爆炸,,,,,
2023-05-20 22:51:52,,RichLi4307,,,,离开服务器,,,,,
2023-05-20 23:49:30,主世界,Noahland109,-50268,66,68,玩家死亡,,,,,
2023-05-20 23:49:30,,Noahland109,,,,离开服务器,,,,,
2023-05-20 23:49:31,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-1492509516809099760
